#wl,fl,unc,lq,uq,n
##double,double,double,double,double,int
2655.5000,3.10000,0.00662,2.7830,3.4990,2926
2656.5000,3.09100,0.00625,2.7730,3.4500,2938
2657.5000,3.08200,0.00615,2.7810,3.4480,2938
2658.5000,3.08700,0.00615,2.7900,3.4560,2928
2659.5000,3.08400,0.00617,2.7660,3.4380,2962
2660.5000,3.08800,0.00620,2.7580,3.4280,2915
2661.5000,3.09300,0.00651,2.7620,3.4660,2928
2662.5000,3.09700,0.00627,2.7970,3.4810,2977
2663.5000,3.09700,0.00634,2.7890,3.4730,2907
2664.5000,3.09700,0.00622,2.7840,3.4560,2917
2665.5000,3.09000,0.00610,2.7850,3.4470,2940
2666.5000,3.10400,0.00651,2.7740,3.4760,2907
2667.5000,3.09600,0.00639,2.7930,3.4860,2943
2668.5000,3.11200,0.00639,2.8040,3.4950,2919
2669.5000,3.11600,0.00626,2.8080,3.4830,2907
2670.5000,3.09800,0.00628,2.7980,3.4830,2977
2671.5000,3.12400,0.00620,2.8260,3.4940,2906
2672.5000,3.10500,0.00629,2.7970,3.4760,2911
2673.5000,3.11500,0.00602,2.8140,3.4660,2935
2674.5000,3.10100,0.00644,2.7880,3.4830,2911
2675.5000,3.11600,0.00629,2.8000,3.4820,2938
2676.5000,3.10900,0.00630,2.8050,3.4840,2901
2677.5000,3.09300,0.00643,2.7820,3.4750,2905
2678.5000,3.09500,0.00635,2.7800,3.4730,2975
2679.5000,3.09500,0.00630,2.8020,3.4790,2889
2680.5000,3.09200,0.00661,2.7630,3.4750,2899
2681.5000,3.09700,0.00627,2.7820,3.4610,2932
2682.5000,3.07900,0.00639,2.7770,3.4620,2875
2683.5000,3.10000,0.00649,2.7750,3.4780,2933
2684.5000,3.07700,0.00626,2.7600,3.4350,2904
2685.5000,3.10500,0.00627,2.7890,3.4630,2887
2686.5000,3.08900,0.00619,2.7720,3.4450,2953
2687.5000,3.09200,0.00627,2.7860,3.4600,2891
2688.5000,3.09500,0.00631,2.7750,3.4560,2913
2689.5000,3.09500,0.00635,2.7750,3.4590,2899
2690.5000,3.09600,0.00643,2.7830,3.4740,2888
2691.5000,3.10200,0.00622,2.7950,3.4710,2949
2692.5000,3.11000,0.00643,2.7910,3.4820,2889
2693.5000,3.10300,0.00614,2.8020,3.4630,2895
2694.5000,3.09700,0.00632,2.7780,3.4610,2922
2695.5000,3.08300,0.00656,2.7590,3.4630,2879
2696.5000,3.11400,0.00637,2.7840,3.4730,2928
2697.5000,3.10300,0.00627,2.8040,3.4780,2891
2698.5000,3.10600,0.00631,2.7940,3.4740,2902
2699.5000,3.11200,0.00630,2.8050,3.4870,2929
2700.5000,3.08700,0.00632,2.7880,3.4670,2882
2701.5000,3.10800,0.00597,2.8210,3.4660,2918
2702.5000,3.12600,0.00618,2.8180,3.4810,2875
2703.5000,3.12900,0.00641,2.8180,3.5080,2894
2704.5000,3.12200,0.00611,2.8290,3.4910,2935
2705.5000,3.13200,0.00635,2.8200,3.5010,2874
2706.5000,3.15400,0.00622,2.8310,3.5020,2909
2707.5000,3.13400,0.00620,2.8350,3.5010,2881
2708.5000,3.15800,0.00633,2.8470,3.5270,2884
2709.5000,3.16600,0.00614,2.8500,3.5170,2946
2710.5000,3.15700,0.00626,2.8470,3.5170,2867
2711.5000,3.15100,0.00633,2.8320,3.5140,2901
2712.5000,3.18700,0.00633,2.8660,3.5450,2875
2713.5000,3.18000,0.00644,2.8790,3.5710,2886
2714.5000,3.18900,0.00640,2.8820,3.5770,2947
2715.5000,3.19200,0.00649,2.8760,3.5700,2857
2716.5000,3.18900,0.00608,2.8880,3.5430,2897
2717.5000,3.20000,0.00639,2.8880,3.5730,2873
2718.5000,3.20600,0.00646,2.8840,3.5780,2883
2719.5000,3.20600,0.00635,2.9050,3.5940,2941
2720.5000,3.21500,0.00644,2.8910,3.5800,2858
2721.5000,3.19400,0.00643,2.8840,3.5760,2896
2722.5000,3.22300,0.00637,2.9110,3.5940,2873
2723.5000,3.21500,0.00647,2.9010,3.5950,2878
2724.5000,3.21800,0.00647,2.9030,3.6030,2929
2725.5000,3.23800,0.00672,2.9080,3.6270,2863
2726.5000,3.23100,0.00671,2.9040,3.6260,2898
2727.5000,3.23800,0.00648,2.9160,3.6100,2865
2728.5000,3.24400,0.00654,2.9300,3.6300,2867
2729.5000,3.24800,0.00661,2.9260,3.6380,2905
2730.5000,3.27100,0.00664,2.9470,3.6570,2858
2731.5000,3.25900,0.00637,2.9600,3.6470,2909
2732.5000,3.28100,0.00673,2.9490,3.6690,2860
2733.5000,3.27300,0.00664,2.9570,3.6690,2874
2734.5000,3.28000,0.00652,2.9430,3.6440,2893
2735.5000,3.28300,0.00658,2.9690,3.6710,2848
2736.5000,3.29600,0.00670,2.9740,3.6970,2910
2737.5000,3.30100,0.00652,2.9610,3.6580,2853
2738.5000,3.28300,0.00662,2.9600,3.6700,2879
2739.5000,3.30700,0.00680,2.9610,3.6890,2862
2740.5000,3.30100,0.00680,2.9670,3.6950,2865
2741.5000,3.30100,0.00646,2.9790,3.6770,2918
2742.5000,3.32800,0.00683,2.9760,3.7050,2851
2743.5000,3.29400,0.00680,2.9750,3.7070,2893
2744.5000,3.34100,0.00689,2.9980,3.7350,2864
2745.5000,3.33600,0.00675,3.0080,3.7310,2870
2746.5000,3.35600,0.00668,3.0190,3.7380,2899
2747.5000,3.33900,0.00692,3.0070,3.7460,2855
2748.5000,3.33500,0.00680,3.0150,3.7490,2915
2749.5000,3.34300,0.00746,3.0050,3.8000,2840
2750.5000,3.36600,0.00702,3.0300,3.7850,2890
2751.5000,3.35700,0.00719,3.0090,3.7770,2854
2752.5000,3.37800,0.00701,3.0370,3.7880,2867
2753.5000,3.36400,0.00702,3.0260,3.7830,2910
2754.5000,3.36500,0.00703,3.0240,3.7740,2847
2755.5000,3.37200,0.00685,3.0550,3.7930,2904
2756.5000,3.37200,0.00724,3.0050,3.7800,2866
2757.5000,3.38700,0.00702,3.0430,3.7940,2862
2758.5000,3.38300,0.00722,3.0360,3.8090,2863
2759.5000,3.38400,0.00713,3.0420,3.8040,2853
2760.5000,3.38600,0.00707,3.0500,3.8120,2905
2761.5000,3.40600,0.00728,3.0510,3.8270,2838
2762.5000,3.42100,0.00756,3.0260,3.8390,2892
2763.5000,3.40300,0.00727,3.0440,3.8200,2848
2764.5000,3.40200,0.00745,3.0570,3.8540,2865
2765.5000,3.40100,0.00736,3.0520,3.8390,2859
2766.5000,3.42300,0.00732,3.0720,3.8530,2846
2767.5000,3.44200,0.00750,3.0850,3.8920,2896
2768.5000,3.44900,0.00769,3.0710,3.8900,2838
2769.5000,3.45600,0.00746,3.1020,3.9040,2888
2770.5000,3.47400,0.00763,3.1050,3.9190,2846
2771.5000,3.48900,0.00762,3.1490,3.9640,2859
2772.5000,3.50100,0.00768,3.1360,3.9570,2856
2773.5000,3.51700,0.00796,3.1510,4.0020,2855
2774.5000,3.54700,0.00773,3.1830,4.0140,2888
2775.5000,3.60300,0.00814,3.1900,4.0580,2845
2776.5000,3.60700,0.00818,3.2190,4.1000,2903
2777.5000,3.62800,0.00858,3.2110,4.1250,2839
2778.5000,3.64100,0.00875,3.2460,4.1840,2872
2779.5000,3.66900,0.00835,3.2690,4.1610,2850
2780.5000,3.71400,0.00872,3.3370,4.2670,2846
2781.5000,3.75300,0.00865,3.3360,4.2670,2894
2782.5000,3.82000,0.00873,3.4020,4.3300,2824
2783.5000,3.86200,0.00855,3.4380,4.3590,2902
2784.5000,3.94100,0.00903,3.4910,4.4500,2822
2785.5000,3.95800,0.00911,3.5130,4.4910,2880
2786.5000,3.99200,0.00917,3.5560,4.5350,2852
2787.5000,4.04600,0.00900,3.6260,4.5870,2853
2788.5000,4.12400,0.00903,3.6690,4.6330,2848
2789.5000,4.22100,0.00965,3.7450,4.7750,2848
2790.5000,4.26600,0.00946,3.8010,4.8170,2882
2791.5000,4.32000,0.01002,3.8330,4.8990,2827
2792.5000,4.39700,0.01030,3.8800,4.9890,2897
2793.5000,4.45400,0.01012,3.9760,5.0510,2821
2794.5000,4.50800,0.01022,4.0400,5.1350,2869
2795.5000,4.56700,0.01074,4.0470,5.1930,2848
2796.5000,4.65100,0.01083,4.1240,5.2790,2843
2797.5000,4.65600,0.01101,4.1400,5.3150,2847
2798.5000,4.68500,0.01099,4.1610,5.3340,2847
2799.5000,4.69700,0.01041,4.1860,5.3020,2871
2800.5000,4.65600,0.01133,4.1210,5.3250,2823
2801.5000,4.67200,0.01048,4.1620,5.2870,2883
2802.5000,4.64600,0.01101,4.1400,5.3090,2820
2803.5000,4.63500,0.01078,4.1120,5.2650,2860
2804.5000,4.59700,0.01093,4.0830,5.2450,2827
2805.5000,4.53500,0.01057,4.0600,5.1900,2857
2806.5000,4.48700,0.01048,3.9820,5.0980,2836
2807.5000,4.41000,0.01041,3.9280,5.0370,2836
2808.5000,4.35800,0.01025,3.8550,4.9490,2846
2809.5000,4.28700,0.01020,3.8130,4.8960,2821
2810.5000,4.22800,0.00994,3.7500,4.8140,2864
2811.5000,4.14500,0.00963,3.6750,4.6970,2813
2812.5000,4.06800,0.00954,3.6180,4.6440,2892
2813.5000,4.01800,0.00979,3.5310,4.5680,2807
2814.5000,3.93100,0.00975,3.4710,4.5150,2866
2815.5000,3.87200,0.00961,3.4220,4.4430,2821
2816.5000,3.84800,0.00925,3.3760,4.3630,2844
2817.5000,3.78700,0.00935,3.3210,4.3150,2827
2818.5000,3.72900,0.00907,3.2850,4.2510,2837
2819.5000,3.68200,0.00920,3.2270,4.2040,2820
2820.5000,3.65500,0.00897,3.2080,4.1620,2825
2821.5000,3.59200,0.00911,3.1530,4.1270,2857
2822.5000,3.58900,0.00921,3.1510,4.1250,2794
2823.5000,3.54400,0.00868,3.1190,4.0500,2873
2824.5000,3.52300,0.00862,3.0910,4.0030,2796
2825.5000,3.49500,0.00850,3.1010,4.0120,2875
2826.5000,3.47600,0.00875,3.0640,3.9890,2793
2827.5000,3.44600,0.00824,3.0480,3.9270,2843
2828.5000,3.41300,0.00807,3.0340,3.8900,2811
2829.5000,3.42600,0.00840,3.0240,3.9200,2843
2830.5000,3.37900,0.00791,3.0080,3.8470,2810
2831.5000,3.39900,0.00787,3.0110,3.8480,2825
2832.5000,3.39100,0.00782,3.0130,3.8430,2814
2833.5000,3.38600,0.00782,2.9960,3.8270,2826
2834.5000,3.34100,0.00737,2.9880,3.7710,2824
2835.5000,3.32800,0.00775,2.9590,3.7800,2803
2836.5000,3.34000,0.00731,2.9970,3.7770,2847
2837.5000,3.31600,0.00740,2.9680,3.7480,2775
2838.5000,3.32900,0.00734,2.9590,3.7440,2861
2839.5000,3.29900,0.00724,2.9540,3.7170,2775
2840.5000,3.28400,0.00729,2.9370,3.7160,2858
2841.5000,3.25200,0.00707,2.9170,3.6630,2780
2842.5000,3.25500,0.00720,2.9090,3.6760,2835
2843.5000,3.22800,0.00707,2.8850,3.6310,2780
2844.5000,3.22900,0.00693,2.8940,3.6300,2822
2845.5000,3.22200,0.00663,2.8960,3.5980,2805
2846.5000,3.21500,0.00699,2.8780,3.6190,2813
2847.5000,3.17000,0.00672,2.8470,3.5580,2796
2848.5000,3.17500,0.00653,2.8610,3.5520,2801
2849.5000,3.16700,0.00679,2.8430,3.5610,2798
2850.5000,3.18100,0.00657,2.8610,3.5570,2802
2851.5000,3.17600,0.00682,2.8420,3.5620,2784
2852.5000,3.16100,0.00681,2.8390,3.5580,2789
2853.5000,3.13900,0.00692,2.7970,3.5310,2816
2854.5000,3.12200,0.00665,2.7890,3.4880,2763
2855.5000,3.10800,0.00659,2.7790,3.4790,2823
2856.5000,3.08200,0.00687,2.7660,3.4870,2753
2857.5000,3.09800,0.00653,2.7660,3.4600,2821
2858.5000,3.08900,0.00687,2.7670,3.4890,2759
2859.5000,3.07100,0.00651,2.7540,3.4460,2825
2860.5000,3.07200,0.00679,2.7360,3.4480,2752
2861.5000,3.04300,0.00658,2.7290,3.4290,2829
2862.5000,3.04700,0.00664,2.7230,3.4180,2738
2863.5000,3.03600,0.00687,2.7020,3.4330,2829
2864.5000,3.01800,0.00662,2.7020,3.3960,2746
2865.5000,3.03600,0.00641,2.7150,3.3950,2811
2866.5000,2.99800,0.00640,2.6910,3.3630,2758
2867.5000,3.00800,0.00653,2.6990,3.3900,2799
2868.5000,2.98500,0.00638,2.6890,3.3590,2757
2869.5000,3.00100,0.00654,2.6850,3.3760,2793
2870.5000,2.98300,0.00639,2.6980,3.3700,2766
2871.5000,2.98900,0.00623,2.6950,3.3530,2785
2872.5000,2.97100,0.00640,2.6590,3.3320,2762
2873.5000,2.95100,0.00632,2.6660,3.3330,2782
2874.5000,2.94900,0.00645,2.6370,3.3160,2769
2875.5000,2.93700,0.00643,2.6300,3.3080,2779
2876.5000,2.94300,0.00645,2.6400,3.3180,2765
2877.5000,2.91600,0.00638,2.6040,3.2760,2775
2878.5000,2.92500,0.00638,2.6160,3.2880,2776
2879.5000,2.93300,0.00639,2.6450,3.3190,2778
2880.5000,2.91200,0.00615,2.6110,3.2590,2774
2881.5000,2.89800,0.00630,2.5870,3.2500,2771
2882.5000,2.88700,0.00634,2.5820,3.2490,2763
2883.5000,2.87900,0.00623,2.5930,3.2480,2764
2884.5000,2.88900,0.00615,2.6120,3.2580,2757
2885.5000,2.88400,0.00624,2.5840,3.2400,2762
2886.5000,2.88600,0.00628,2.5710,3.2310,2758
2887.5000,2.86400,0.00613,2.5680,3.2120,2763
2888.5000,2.87000,0.00617,2.5640,3.2110,2750
2889.5000,2.85200,0.00622,2.5500,3.2030,2757
2890.5000,2.84500,0.00623,2.5430,3.1970,2755
2891.5000,2.84300,0.00628,2.5350,3.1940,2756
2892.5000,2.84300,0.00626,2.5400,3.1960,2748
2893.5000,2.82600,0.00626,2.5180,3.1740,2746
2894.5000,2.81200,0.00621,2.5160,3.1670,2748
2895.5000,2.80900,0.00628,2.5030,3.1620,2752
2896.5000,2.80400,0.00612,2.5120,3.1530,2743
2897.5000,2.81200,0.00635,2.5200,3.1860,2747
2898.5000,2.79500,0.00609,2.4970,3.1350,2748
2899.5000,2.77100,0.00593,2.4880,3.1100,2750
2900.5000,2.79600,0.00613,2.5020,3.1440,2742
2901.5000,2.78800,0.00650,2.4880,3.1700,2748
2902.5000,2.79400,0.00620,2.4990,3.1470,2732
2903.5000,2.77000,0.00628,2.4490,3.1070,2742
2904.5000,2.77800,0.00630,2.4590,3.1190,2746
2905.5000,2.77900,0.00634,2.4920,3.1560,2746
2906.5000,2.75800,0.00615,2.4600,3.1030,2734
2907.5000,2.74900,0.00598,2.4540,3.0800,2742
2908.5000,2.73500,0.00606,2.4400,3.0740,2737
2909.5000,2.74500,0.00652,2.4400,3.1220,2735
2910.5000,2.74000,0.00632,2.4410,3.1020,2737
2911.5000,2.72900,0.00608,2.4390,3.0750,2733
2912.5000,2.73000,0.00615,2.4340,3.0770,2733
2913.5000,2.72900,0.00628,2.4250,3.0820,2732
2914.5000,2.75800,0.00611,2.4550,3.0930,2729
2915.5000,2.75400,0.00596,2.4540,3.0760,2725
2916.5000,2.76400,0.00602,2.4680,3.0970,2729
2917.5000,2.75000,0.00610,2.4500,3.0860,2721
2918.5000,2.74500,0.00636,2.4390,3.1020,2720
2919.5000,2.76800,0.00596,2.4780,3.0990,2718
2920.5000,2.75300,0.00653,2.4360,3.1170,2717
2921.5000,2.77100,0.00614,2.4800,3.1220,2735
2922.5000,2.77100,0.00642,2.4530,3.1210,2704
2923.5000,2.77300,0.00613,2.4960,3.1360,2725
2924.5000,2.79500,0.00588,2.5070,3.1180,2698
2925.5000,2.79000,0.00613,2.4860,3.1270,2735
2926.5000,2.76400,0.00642,2.4670,3.1310,2671
2927.5000,2.78100,0.00622,2.5030,3.1550,2745
2928.5000,2.78300,0.00623,2.4930,3.1380,2678
2929.5000,2.80400,0.00594,2.5090,3.1300,2733
2930.5000,2.80700,0.00598,2.5260,3.1450,2680
2931.5000,2.81200,0.00608,2.5010,3.1360,2731
2932.5000,2.79900,0.00627,2.5000,3.1490,2677
2933.5000,2.82300,0.00620,2.5070,3.1560,2738
2934.5000,2.82200,0.00643,2.5190,3.1850,2679
2935.5000,2.80800,0.00594,2.5170,3.1380,2730
2936.5000,2.79800,0.00620,2.5100,3.1520,2678
2937.5000,2.80500,0.00589,2.5160,3.1280,2698
2938.5000,2.80200,0.00635,2.4920,3.1510,2689
2939.5000,2.80100,0.00613,2.5060,3.1420,2689
2940.5000,2.81700,0.00635,2.5130,3.1710,2688
2941.5000,2.79400,0.00626,2.5050,3.1530,2680
2942.5000,2.80300,0.00622,2.5010,3.1470,2695
2943.5000,2.81400,0.00624,2.5130,3.1600,2687
2944.5000,2.79600,0.00607,2.5100,3.1390,2683
2945.5000,2.80400,0.00623,2.5120,3.1560,2675
2946.5000,2.81200,0.00605,2.5320,3.1610,2700
2947.5000,2.80800,0.00617,2.5170,3.1540,2663
2948.5000,2.79000,0.00614,2.5130,3.1520,2706
2949.5000,2.80200,0.00624,2.4890,3.1300,2642
2950.5000,2.79700,0.00607,2.5060,3.1380,2709
2951.5000,2.78600,0.00620,2.4760,3.1140,2647
2952.5000,2.78300,0.00595,2.5010,3.1190,2693
2953.5000,2.77800,0.00612,2.4920,3.1210,2643
2954.5000,2.79100,0.00620,2.4850,3.1300,2706
2955.5000,2.78700,0.00626,2.4860,3.1310,2652
2956.5000,2.78900,0.00602,2.5060,3.1300,2683
2957.5000,2.77300,0.00598,2.4880,3.1060,2669
2958.5000,2.78000,0.00609,2.4830,3.1130,2679
2959.5000,2.77100,0.00626,2.4600,3.1070,2671
2960.5000,2.78700,0.00606,2.4880,3.1150,2675
2961.5000,2.76400,0.00613,2.4780,3.1120,2673
2962.5000,2.76600,0.00626,2.4760,3.1220,2661
2963.5000,2.75600,0.00599,2.4800,3.1000,2679
2964.5000,2.76700,0.00619,2.4690,3.1050,2636
2965.5000,2.76600,0.00601,2.4720,3.0950,2683
2966.5000,2.74700,0.00635,2.4500,3.1010,2624
2967.5000,2.75500,0.00603,2.4690,3.0910,2660
2968.5000,2.75500,0.00618,2.4580,3.0900,2618
2969.5000,2.77000,0.00597,2.4720,3.0900,2679
2970.5000,2.73900,0.00603,2.4630,3.0810,2629
2971.5000,2.74700,0.00587,2.4480,3.0510,2642
2972.5000,2.74200,0.00579,2.4630,3.0600,2655
2973.5000,2.72900,0.00608,2.4460,3.0710,2644
2974.5000,2.73100,0.00587,2.4680,3.0720,2650
2975.5000,2.73800,0.00623,2.4460,3.0860,2641
2976.5000,2.73500,0.00593,2.4660,3.0790,2667
2977.5000,2.72000,0.00623,2.4260,3.0650,2633
2978.5000,2.69700,0.00628,2.4040,3.0530,2672
2979.5000,2.70900,0.00614,2.4140,3.0420,2615
2980.5000,2.71700,0.00602,2.4230,3.0440,2656
2981.5000,2.68200,0.00600,2.4130,3.0260,2610
2982.5000,2.70100,0.00605,2.4120,3.0340,2643
2983.5000,2.69500,0.00623,2.3940,3.0320,2622
2984.5000,2.68400,0.00597,2.4030,3.0180,2649
2985.5000,2.68800,0.00608,2.3910,3.0160,2643
2986.5000,2.68400,0.00592,2.3920,3.0000,2633
2987.5000,2.66500,0.00598,2.3940,3.0090,2640
2988.5000,2.65300,0.00597,2.3730,2.9840,2622
2989.5000,2.65200,0.00565,2.3980,2.9810,2662
2990.5000,2.63400,0.00625,2.3360,2.9740,2601
2991.5000,2.64600,0.00563,2.3790,2.9580,2642
2992.5000,2.62200,0.00614,2.3430,2.9700,2610
2993.5000,2.60500,0.00588,2.3360,2.9400,2634
2994.5000,2.59000,0.00613,2.2810,2.9100,2628
2995.5000,2.59900,0.00603,2.3120,2.9310,2638
2996.5000,2.58100,0.00616,2.2890,2.9200,2627
2997.5000,2.59400,0.00598,2.3150,2.9260,2614
2998.5000,2.59400,0.00596,2.2920,2.9040,2636
2999.5000,2.57700,0.00593,2.2990,2.9030,2596
3000.5000,2.54700,0.00591,2.2820,2.8900,2646
3001.5000,2.53600,0.00620,2.2420,2.8700,2568
3002.5000,2.55600,0.00586,2.2690,2.8700,2634
3003.5000,2.52700,0.00625,2.2370,2.8740,2601
3004.5000,2.52800,0.00578,2.2690,2.8610,2623
3005.5000,2.52000,0.00595,2.2400,2.8490,2619
3006.5000,2.50400,0.00602,2.2190,2.8350,2620
3007.5000,2.50400,0.00589,2.2370,2.8410,2630
3008.5000,2.50500,0.00632,2.2000,2.8430,2586
3009.5000,2.47600,0.00571,2.2090,2.7950,2631
3010.5000,2.46900,0.00617,2.1740,2.8000,2570
3011.5000,2.49100,0.00599,2.1940,2.8080,2628
3012.5000,2.45200,0.00590,2.1660,2.7690,2609
3013.5000,2.47200,0.00574,2.1910,2.7760,2600
3014.5000,2.43700,0.00601,2.1610,2.7750,2605
3015.5000,2.43500,0.00592,2.1540,2.7560,2586
3016.5000,2.43300,0.00587,2.1460,2.7470,2618
3017.5000,2.43500,0.00567,2.1710,2.7440,2552
3018.5000,2.43000,0.00583,2.1570,2.7520,2607
3019.5000,2.40700,0.00592,2.1280,2.7270,2563
3020.5000,2.39700,0.00582,2.1190,2.7110,2583
3021.5000,2.39900,0.00588,2.1140,2.7140,2602
3022.5000,2.40000,0.00578,2.1310,2.7190,2586
3023.5000,2.42900,0.00587,2.1330,2.7320,2606
3024.5000,2.39600,0.00580,2.1060,2.6930,2561
3025.5000,2.39900,0.00587,2.1170,2.7180,2623
3026.5000,2.38100,0.00598,2.1030,2.7060,2545
3027.5000,2.39400,0.00605,2.0990,2.7170,2607
3028.5000,2.38300,0.00577,2.1070,2.6930,2576
3029.5000,2.39000,0.00569,2.1210,2.7000,2585
3030.5000,2.39600,0.00567,2.1130,2.6910,2594
3031.5000,2.39700,0.00574,2.1120,2.6950,2577
3032.5000,2.38900,0.00576,2.1190,2.7060,2593
3033.5000,2.37500,0.00602,2.0960,2.7000,2520
3034.5000,2.39700,0.00559,2.1280,2.6960,2585
3035.5000,2.37700,0.00574,2.1050,2.6860,2559
3036.5000,2.38700,0.00589,2.1020,2.6990,2571
3037.5000,2.37800,0.00564,2.1110,2.6840,2584
3038.5000,2.38200,0.00591,2.1100,2.7070,2555
3039.5000,2.39700,0.00587,2.1160,2.7150,2601
3040.5000,2.38700,0.00607,2.1000,2.7110,2534
3041.5000,2.38300,0.00564,2.1200,2.6920,2568
3042.5000,2.37900,0.00562,2.1110,2.6780,2545
3043.5000,2.38300,0.00580,2.1110,2.6990,2570
3044.5000,2.38000,0.00600,2.1000,2.7100,2584
3045.5000,2.37900,0.00581,2.0880,2.6760,2559
3046.5000,2.37800,0.00582,2.1090,2.7020,2596
3047.5000,2.37800,0.00577,2.0920,2.6710,2521
3048.5000,2.39400,0.00574,2.1180,2.7020,2587
3049.5000,2.37300,0.00580,2.0910,2.6770,2550
3050.5000,2.37900,0.00561,2.1090,2.6780,2568
3051.5000,2.37400,0.00577,2.1020,2.6870,2574
3052.5000,2.37800,0.00581,2.1090,2.6950,2547
3053.5000,2.38800,0.00559,2.1140,2.6820,2579
3054.5000,2.35400,0.00594,2.0800,2.6750,2509
3055.5000,2.38200,0.00548,2.1110,2.6670,2574
3056.5000,2.36300,0.00571,2.1120,2.6880,2541
3057.5000,2.38700,0.00557,2.1040,2.6680,2567
3058.5000,2.37000,0.00580,2.0860,2.6720,2554
3059.5000,2.35900,0.00582,2.0910,2.6750,2517
3060.5000,2.37900,0.00577,2.1050,2.6860,2538
3061.5000,2.35600,0.00581,2.0700,2.6530,2515
3062.5000,2.38300,0.00549,2.1300,2.6830,2536
3063.5000,2.37100,0.00564,2.1100,2.6800,2554
3064.5000,2.37700,0.00568,2.0930,2.6630,2522
3065.5000,2.37400,0.00571,2.1070,2.6850,2564
3066.5000,2.36400,0.00583,2.0920,2.6730,2482
3067.5000,2.37900,0.00533,2.1130,2.6510,2544
3068.5000,2.37100,0.00589,2.0850,2.6770,2526
3069.5000,2.36400,0.00556,2.1020,2.6620,2535
3070.5000,2.37100,0.00563,2.0920,2.6600,2541
3071.5000,2.37100,0.00564,2.1010,2.6660,2505
3072.5000,2.37400,0.00545,2.1130,2.6600,2523
3073.5000,2.35000,0.00578,2.0800,2.6590,2513
3074.5000,2.36000,0.00563,2.1000,2.6650,2518
3075.5000,2.37200,0.00590,2.0900,2.6840,2532
3076.5000,2.37000,0.00569,2.0920,2.6620,2512
3077.5000,2.35900,0.00549,2.1020,2.6540,2532
3078.5000,2.34200,0.00597,2.0620,2.6560,2479
3079.5000,2.37900,0.00552,2.1080,2.6620,2517
3080.5000,2.36800,0.00566,2.0990,2.6680,2528
3081.5000,2.37000,0.00558,2.1020,2.6610,2508
3082.5000,2.36900,0.00569,2.1090,2.6820,2533
3083.5000,2.35900,0.00595,2.0740,2.6640,2458
3084.5000,2.36400,0.00566,2.0880,2.6540,2504
3085.5000,2.34800,0.00592,2.0640,2.6560,2501
3086.5000,2.35600,0.00579,2.0830,2.6650,2525
3087.5000,2.35700,0.00576,2.0850,2.6610,2504
3088.5000,2.35900,0.00573,2.0760,2.6470,2486
3089.5000,2.35900,0.00549,2.0980,2.6470,2500
3090.5000,2.33000,0.00579,2.0570,2.6340,2483
3091.5000,2.34600,0.00557,2.0800,2.6360,2494
3092.5000,2.34300,0.00577,2.0710,2.6500,2516
3093.5000,2.32900,0.00580,2.0640,2.6400,2468
3094.5000,2.33700,0.00566,2.0730,2.6380,2493
3095.5000,2.34900,0.00562,2.0770,2.6360,2471
3096.5000,2.34500,0.00568,2.0710,2.6370,2485
3097.5000,2.34500,0.00581,2.0620,2.6430,2498
3098.5000,2.35200,0.00564,2.0670,2.6260,2454
3099.5000,2.34000,0.00558,2.0720,2.6280,2481
3100.5000,2.33600,0.00573,2.0620,2.6310,2465
3101.5000,2.34200,0.00559,2.0740,2.6320,2490
3102.5000,2.35500,0.00568,2.0800,2.6460,2485
3103.5000,2.33700,0.00559,2.0860,2.6400,2456
3104.5000,2.35700,0.00552,2.0970,2.6460,2469
3105.5000,2.35400,0.00570,2.0790,2.6450,2464
3106.5000,2.36400,0.00574,2.0980,2.6700,2479
3107.5000,2.36900,0.00579,2.0990,2.6770,2489
3108.5000,2.37100,0.00596,2.0820,2.6740,2467
3109.5000,2.37900,0.00566,2.1060,2.6710,2488
3110.5000,2.37200,0.00609,2.0640,2.6690,2464
3111.5000,2.38700,0.00566,2.1180,2.6810,2475
3112.5000,2.40000,0.00569,2.1290,2.6960,2486
3113.5000,2.38600,0.00567,2.1230,2.6840,2448
3114.5000,2.40800,0.00577,2.1230,2.6960,2463
3115.5000,2.40200,0.00578,2.1310,2.7040,2457
3116.5000,2.41300,0.00573,2.1470,2.7160,2469
3117.5000,2.40600,0.00599,2.1270,2.7220,2467
3118.5000,2.40000,0.00572,2.1230,2.6870,2427
3119.5000,2.42700,0.00579,2.1520,2.7260,2454
3120.5000,2.41900,0.00566,2.1520,2.7150,2473
3121.5000,2.43400,0.00562,2.1590,2.7160,2454
3122.5000,2.43700,0.00573,2.1780,2.7490,2481
3123.5000,2.41900,0.00604,2.1430,2.7350,2399
3124.5000,2.43400,0.00566,2.1690,2.7300,2457
3125.5000,2.43500,0.00605,2.1540,2.7560,2472
3126.5000,2.42700,0.00588,2.1590,2.7410,2451
3127.5000,2.43800,0.00562,2.1790,2.7380,2472
3128.5000,2.43200,0.00590,2.1570,2.7370,2413
3129.5000,2.44000,0.00570,2.1840,2.7490,2458
3130.5000,2.45200,0.00583,2.1790,2.7560,2450
3131.5000,2.44100,0.00595,2.1640,2.7520,2442
3132.5000,2.44600,0.00567,2.1890,2.7500,2449
3133.5000,2.44000,0.00578,2.1730,2.7420,2426
3134.5000,2.44300,0.00583,2.1880,2.7650,2446
3135.5000,2.44100,0.00591,2.1680,2.7530,2451
