night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
2269,196041882,21.539817,z,-0.441474,1.011712,61849.003272,2265.92201933,6.2674908299,0.063299048
2275,196559057,21.836819,z,-0.493128,1.033665,61854.989087,2271.90758329,6.3575841371,0.0628247822
2275,196559095,21.811203,z,-0.441474,1.011712,61854.989533,2271.90802729,6.2315054109,0.0628252173
2276,196645732,21.605573,z,-0.441474,1.011712,61855.992269,2272.91102329,6.255085151,0.0623369464
2276,196645770,21.629546,z,-0.493128,1.033665,61855.992715,2272.91146729,6.1820173517,0.0623360651
2282,197163270,21.049804,y,-0.493128,1.033665,61861.982299,2278.90102725,5.9837573893,0.0605496691
2410,208253187,21.514382,y,-0.441474,1.011712,61990.33782,2407.25654254,5.4458701118,0.0539812937
2432,210148543,23.293684,i,-0.441474,1.011712,62012.274812,2429.19325041,5.5131075871,0.0553870914
2432,210150279,23.45678,i,-0.441474,1.011712,62012.294906,2429.21367441,5.6157046867,0.0553662719
2434,210322171,21.59309,y,-0.493128,1.033665,62014.284389,2431.2032384,5.5256865555,0.0554532159
2436,210496844,22.643062,z,-0.441474,1.011712,62016.306076,2433.22477039,5.5990660675,0.0564808055
2436,210497540,22.678568,z,-0.493128,1.033665,62016.31413,2433.23276239,5.7325556043,0.0564788162
2436,210498045,22.709409,z,-0.441474,1.011712,62016.319972,2433.23853439,5.6127209318,0.0564857892
2436,210498641,22.73737,z,-0.493128,1.033665,62016.326865,2433.24563839,5.6638619946,0.0564703386
2436,210499401,22.778766,z,-0.441474,1.011712,62016.335663,2433.25451839,5.8018034874,0.0565110236
2436,210500968,22.855226,z,-0.441474,1.011712,62016.353805,2433.27227839,5.692509617,0.0565262808
2440,210841102,21.725558,y,-0.493128,1.033665,62020.290539,2437.20922637,5.7456369826,0.0576750159
2440,210841489,21.742646,y,-0.441474,1.011712,62020.295013,2437.21366637,5.8833148989,0.0577162301
2440,210842224,21.76695,y,-0.441474,1.011712,62020.303522,2437.22210237,5.8021462294,0.0577407933
2440,210842378,21.771724,y,-0.441474,1.011712,62020.305312,2437.22387837,5.7393764169,0.0577428896
2440,210843657,21.806929,y,-0.441474,1.011712,62020.320108,2437.23853037,5.8337333781,0.0577962758
2440,210843972,21.812311,y,-0.493128,1.033665,62020.323756,2437.24252637,5.8542744117,0.0577875715
2442,211010186,21.603572,y,-0.493128,1.033665,62022.247527,2439.16637836,5.7968593459,0.0581918742
2442,211022140,21.917019,y,-0.493128,1.033665,62022.385884,2439.30446236,5.8416466605,0.0583185323
2449,211620197,24.501385,r,-0.441474,1.011712,62029.307842,2446.22642232,5.9101433473,0.0592511906
2449,211621673,24.520293,r,-0.441474,1.011712,62029.324921,2446.24373832,6.0063836262,0.0592223482
2449,211625124,24.576093,r,-0.493128,1.033665,62029.364863,2446.28369832,5.9573644663,0.0592984916
2449,211627618,22.528587,r,-0.493128,1.033665,62029.393731,2446.31255832,5.8511995647,0.059269998
2451,211786147,23.087848,u,-0.441474,1.011712,62031.228555,2448.14716631,5.9952786765,0.0600485825
2451,211786456,23.110796,u,-0.493128,1.033665,62031.232132,2448.15071831,5.9953499804,0.0600039953
2452,211873216,23.031607,u,-0.441474,1.011712,62032.236307,2449.1550463,5.9823570454,0.0600260037
2452,211873294,23.032462,u,-0.493128,1.033665,62032.237202,2449.1559343,5.9543724929,0.0600316113
2453,211962654,23.598365,i,-0.493128,1.033665,62033.27147,2450.1900103,6.0612334163,0.0597153154
2453,211963600,23.634357,i,-0.493128,1.033665,62033.282413,2450.2011103,5.9272641809,0.0597313677
2453,211966800,23.720848,i,-0.441474,1.011712,62033.319452,2450.2379623,5.9312379122,0.059707019
2453,211966883,23.721529,i,-0.493128,1.033665,62033.320414,2450.2388503,6.0656811345,0.0597145595
2453,211967991,23.738267,i,-0.441474,1.011712,62033.333234,2450.2517263,5.9476361628,0.0597621396
2453,211968082,23.739726,i,-0.493128,1.033665,62033.334291,2450.2530583,5.9044371244,0.0597436683
2456,212218208,24.509048,g,-0.441474,1.011712,62036.229259,2453.14793828,6.1217566131,0.0599642672
2456,212218247,24.506722,g,-0.493128,1.033665,62036.229714,2453.14838228,5.9672661105,0.0599658345
2456,212219966,24.612193,g,-0.441474,1.011712,62036.249608,2453.16836228,6.0349865142,0.0600313009
2456,212220005,24.609639,g,-0.493128,1.033665,62036.250069,2453.16880628,5.9299151157,0.0600266125
2458,212389471,23.768576,r,-0.493128,1.033665,62038.211473,2455.12995427,5.9224779174,0.0596333672
2458,212390767,23.908814,r,-0.493128,1.033665,62038.22648,2455.14505027,5.9901321926,0.0595929716
2459,212476989,23.197108,i,-0.441474,1.011712,62039.224414,2456.14316226,6.0863083263,0.0602381282
2459,212478731,23.203102,i,-0.441474,1.011712,62039.244576,2456.16314226,6.082560863,0.0602590294
2460,212563835,23.007959,i,-0.493128,1.033665,62040.229575,2457.14837826,6.046381626,0.0600851654
2460,212565302,23.103552,i,-0.493128,1.033665,62040.246553,2457.16525026,6.0661814589,0.0601039739
2464,212908083,21.559219,y,-0.441474,1.011712,62044.213926,2461.13239023,6.0814967975,0.0616092297
2464,212908509,21.573446,y,-0.493128,1.033665,62044.218856,2461.13727423,6.1680819426,0.06159412
2464,212922683,22.019589,z,-0.493128,1.033665,62044.382915,2461.30155423,6.1316386829,0.0617536084
2465,212991985,21.767324,y,-0.493128,1.033665,62045.185016,2462.10386223,6.2013662149,0.061522207
2465,212992062,21.774989,y,-0.441474,1.011712,62045.185912,2462.10475023,6.2633752664,0.0615216103
2466,213080010,21.785347,y,-0.441474,1.011712,62046.203831,2463.12239822,6.1992682417,0.0617075874
2467,213164875,21.720114,y,-0.441474,1.011712,62047.186057,2464.10452622,6.2303458704,0.0617070167
2467,213164992,21.722963,y,-0.493128,1.033665,62047.187409,2464.10585822,6.204189815,0.0616955409
2469,213352489,22.774838,z,-0.493128,1.033665,62049.357521,2466.27613021,6.328351053,0.0627618681
2469,213352607,22.736699,z,-0.441474,1.011712,62049.358886,2466.27746221,6.1598032644,0.0627785801
2469,213353666,22.338152,z,-0.493128,1.033665,62049.371135,2466.28989421,6.2073207302,0.0627961023
2469,213353783,22.329136,z,-0.441474,1.011712,62049.372499,2466.29122621,6.2240077304,0.0627986853
2472,213610641,23.531241,i,-0.493128,1.033665,62052.345392,2469.26380619,6.2596223654,0.0627053308
2472,213610760,23.49703,i,-0.441474,1.011712,62052.346763,2469.26558219,6.1867870523,0.0627092068
2472,213612211,23.507658,i,-0.493128,1.033665,62052.363563,2469.28201019,6.2190782439,0.0626739032
2472,213612329,23.46931,i,-0.441474,1.011712,62052.364927,2469.28334219,6.340922441,0.0626678852
2473,213688579,23.592501,i,-0.441474,1.011712,62053.247453,2470.16601418,6.2253302734,0.0629764374
2473,213689432,23.605077,i,-0.441474,1.011712,62053.257326,2470.17578218,6.225079552,0.0629333063
2474,213773416,24.232874,r,-0.441474,1.011712,62054.229355,2471.14814218,6.2878380375,0.0628193139
2474,213775423,24.253994,r,-0.441474,1.011712,62054.252593,2471.17123018,6.3072614306,0.0628110856
2474,213776432,24.269039,r,-0.493128,1.033665,62054.264262,2471.18277418,6.2702539037,0.0627780769
2474,213777767,24.274923,r,-0.493128,1.033665,62054.279721,2471.19831418,6.230002669,0.062750356
2474,213778057,24.264885,r,-0.441474,1.011712,62054.283072,2471.20186618,6.2414043071,0.0627441545
2474,213780104,24.258758,r,-0.441474,1.011712,62054.306771,2471.22539818,6.1557148629,0.0626460524
2474,213783608,24.211012,r,-0.441474,1.011712,62054.34732,2471.26580218,6.275875893,0.0627251015
2474,213784890,24.179972,r,-0.441474,1.011712,62054.362154,2471.28089818,6.2641778428,0.0627261631
2477,214031942,24.181552,r,-0.493128,1.033665,62057.221558,2474.14025816,6.1681254429,0.0626702411
2477,214033862,24.235314,r,-0.493128,1.033665,62057.243774,2474.16245816,6.2876787534,0.0626472791
2479,214217680,22.115644,z,-0.441474,1.011712,62059.371301,2476.29010615,6.3794458949,0.0626237854
2479,214217758,22.125099,z,-0.493128,1.033665,62059.372205,2476.29099415,6.1891069086,0.0626132343
2479,214218598,22.093165,z,-0.441474,1.011712,62059.38193,2476.30076215,6.4529115095,0.0626381295
2484,214631790,24.870946,g,-0.493128,1.033665,62064.164242,2481.08308612,6.3764508676,0.0630977202
2484,214631871,24.880236,g,-0.441474,1.011712,62064.165174,2481.08397412,6.2077539756,0.063108537
2484,214633207,24.945544,g,-0.493128,1.033665,62064.180638,2481.09907012,6.2726209757,0.0631585988
2484,214633330,24.955362,g,-0.441474,1.011712,62064.182062,2481.10084612,6.3378280425,0.0631555374
2489,215060050,23.581511,i,-0.493128,1.033665,62069.120958,2486.0394581,6.4808801825,0.0640022293
2489,215061268,23.67442,i,-0.493128,1.033665,62069.135051,2486.0536661,6.3935120302,0.0640193342
2490,215160658,24.613351,r,-0.441474,1.011712,62070.285397,2487.20407009,6.4304527861,0.0640715181
2490,215162194,24.641831,r,-0.441474,1.011712,62070.303177,2487.22183009,6.2940900791,0.0641607683
2495,215581346,22.650684,z,-0.441474,1.011712,62075.154469,2492.07297406,6.4379128883,0.0653149452
2495,215583341,22.726889,z,-0.441474,1.011712,62075.177565,2492.09606206,6.5062071275,0.0653734714
2496,215663955,21.778816,y,-0.493128,1.033665,62076.1106,2493.02935006,6.4197177243,0.0650878771
2496,215664033,21.78612,y,-0.441474,1.011712,62076.111495,2493.03023806,6.4939124766,0.0650994126
2496,215665350,21.843947,y,-0.493128,1.033665,62076.12674,2493.04533406,6.6229962277,0.0650251361
2498,215836128,21.80604,y,-0.441474,1.011712,62078.103337,2495.02202205,6.4940152024,0.0652376877
2501,216114228,23.157908,i,-0.441474,1.011712,62081.32209,2498.24057803,6.4845015004,0.064944958
2501,216114852,23.167993,i,-0.493128,1.033665,62081.329308,2498.24812603,6.4317658032,0.0649644088
2501,216115314,23.108519,i,-0.441474,1.011712,62081.334659,2498.25345403,6.4988692227,0.0649726363
2501,216116064,23.112053,i,-0.493128,1.033665,62081.343341,2498.26189003,6.4109114116,0.064986112
2503,216274874,24.332172,r,-0.493128,1.033665,62083.181418,2500.10005002,6.608129656,0.0653720627
2503,216276359,24.333623,r,-0.493128,1.033665,62083.198601,2500.11736602,6.5608948316,0.0653607944
2509,216785078,22.842661,u,-0.441474,1.011712,62089.086561,2506.00524998,6.7004555654,0.0667404919
2509,216788337,23.036706,u,-0.493128,1.033665,62089.124277,2506.04298998,6.7059270059,0.0667252748
2510,216876844,23.202754,u,-0.441474,1.011712,62090.148663,2507.06729798,6.6346642613,0.0667505504
2510,216876887,23.201528,u,-0.493128,1.033665,62090.149155,2507.06774198,6.700297794,0.066753445
2518,217575568,24.789069,g,-0.493128,1.033665,62098.235742,2515.15431393,6.558340896,0.0666355993
2518,217578112,24.71651,g,-0.493128,1.033665,62098.265191,2515.18361793,6.5904585443,0.0665410098
2519,217648862,23.526024,i,-0.441474,1.011712,62099.084058,2516.00279793,6.585098708,0.0665194248
2519,217650944,23.617079,i,-0.441474,1.011712,62099.108154,2516.02677393,6.6026831293,0.0664965026
2523,217988823,21.827077,z,-0.493128,1.033665,62103.01879,2519.93752591,6.6470649506,0.0663231465
2523,217989055,21.841256,z,-0.441474,1.011712,62103.021475,2519.94018991,6.5963724875,0.0663357479
2523,217990066,21.886744,z,-0.493128,1.033665,62103.033179,2519.95173391,6.5508790424,0.0663064902
2523,217990225,21.89633,z,-0.441474,1.011712,62103.035014,2519.95350991,6.668520792,0.0663008211
2524,218080471,21.831558,y,-0.493128,1.033665,62104.079528,2520.9982419,6.5723666579,0.0661799728
2524,218080705,21.838311,y,-0.493128,1.033665,62104.082242,2521.0009059,6.6644518125,0.0661846999
2526,218267353,22.461319,z,-0.493128,1.033665,62106.242515,2523.16096589,6.6930151521,0.0669846349
2526,218269393,22.397618,z,-0.493128,1.033665,62106.26613,2523.18494189,6.7085538748,0.06692428
2527,218337175,21.734034,y,-0.441474,1.011712,62107.050643,2523.96948988,6.7137548112,0.0669448889
2527,218337949,21.761872,y,-0.441474,1.011712,62107.059596,2523.97836988,6.6431010636,0.0669600059
2528,218423166,21.408894,y,-0.493128,1.033665,62108.045908,2524.96449388,6.6836597379,0.0670880868
2530,218606661,23.610834,i,-0.493128,1.033665,62110.169692,2527.08814587,6.88669697,0.0673676545
2530,218607963,23.581538,i,-0.493128,1.033665,62110.184768,2527.10324187,6.8032127261,0.0673935774
2531,218692636,24.063326,r,-0.441474,1.011712,62111.164777,2528.08359386,6.7664900828,0.0675218596
2531,218693070,24.05694,r,-0.493128,1.033665,62111.169799,2528.08847786,6.7715778631,0.0675231626
2531,218701372,23.15064,i,-0.441474,1.011712,62111.265887,2528.18438186,6.7991328335,0.067403284
2531,218702462,23.078092,i,-0.441474,1.011712,62111.2785,2528.19725786,6.8519691481,0.0674006885
2532,218784372,24.089737,r,-0.493128,1.033665,62112.226534,2529.14519785,6.7965724675,0.0671974146
2532,218785928,24.012934,r,-0.493128,1.033665,62112.244542,2529.16295785,6.6189157365,0.0671661209
2533,218872170,24.237123,r,-0.441474,1.011712,62113.242709,2530.16151385,6.6783548176,0.0673314699
2533,218874075,24.113537,r,-0.441474,1.011712,62113.264764,2530.18326985,6.6123620411,0.0673137623
2539,219386204,23.336043,u,-0.441474,1.011712,62119.192183,2536.11066982,6.7491223516,0.0683873718
2540,219459061,22.069593,z,-0.493128,1.033665,62120.035436,2536.95426981,6.8162116915,0.0684441027
2540,219459797,22.089274,z,-0.441474,1.011712,62120.043956,2536.96270581,6.8613122933,0.0684717551
2540,219460401,22.100103,z,-0.493128,1.033665,62120.050945,2536.96936581,6.8359900138,0.0684779596
2540,219469363,23.519555,u,-0.493128,1.033665,62120.154665,2537.07326181,6.8455913662,0.0683898654
2543,219730493,24.874306,g,-0.441474,1.011712,62123.177007,2540.09556979,6.8688182367,0.0686496235
2543,219732148,24.819076,g,-0.441474,1.011712,62123.196164,2540.11466179,6.9428342196,0.0687155624
2546,219978227,22.31209,z,-0.441474,1.011712,62126.044302,2542.96292178,6.9214827088,0.0691099806
2549,220245794,24.225335,r,-0.441474,1.011712,62129.141144,2546.05982176,7.0244142299,0.0700347424
2549,220247863,24.217933,r,-0.441474,1.011712,62129.165089,2546.08379776,7.0522947723,0.0700374008
2550,220337594,23.430287,i,-0.493128,1.033665,62130.203637,2547.12231375,7.0794058241,0.0702524052
2550,220338904,23.48408,i,-0.493128,1.033665,62130.218805,2547.13740975,7.0551433979,0.0702772503
2558,221027225,21.537639,y,-0.493128,1.033665,62138.185478,2555.10410171,7.2936387465,0.0722723357
2558,221027808,21.494165,y,-0.441474,1.011712,62138.192234,2555.11076171,7.2244624656,0.0722828328
2559,221109766,23.142037,i,-0.441474,1.011712,62139.140811,2556.0595897,7.2609455878,0.0726292351
2559,221111059,23.078978,i,-0.441474,1.011712,62139.155776,2556.0742417,7.2727120332,0.0725849866
2559,221112346,23.010052,i,-0.441474,1.011712,62139.170681,2556.0893377,7.3422857136,0.0725407439
2559,221113490,22.942322,i,-0.441474,1.011712,62139.183912,2556.1026577,7.349520318,0.0725640828
2561,221287928,23.307023,i,-0.493128,1.033665,62141.202874,2558.12152569,7.2847135055,0.0732669851
2561,221289261,23.198123,i,-0.493128,1.033665,62141.2183,2558.13706569,7.2959359268,0.0732331915
2565,221624792,24.952459,g,-0.493128,1.033665,62145.101769,2562.02028967,7.3887858489,0.0729781997
2565,221626425,24.914471,g,-0.493128,1.033665,62145.120664,2562.03938167,7.2921097728,0.0729638381
2566,221717640,24.21602,r,-0.441474,1.011712,62146.176393,2563.09521366,7.2623818985,0.0730312027
2566,221718330,24.206032,r,-0.493128,1.033665,62146.184378,2563.10320566,7.3037154847,0.0730369632
2566,221719321,24.100295,r,-0.441474,1.011712,62146.195856,2563.11430566,7.3880566135,0.0729741817
2566,221719439,24.13184,r,-0.493128,1.033665,62146.197215,2563.11563766,7.3102731078,0.0729755175
2571,222145175,23.462053,u,-0.441474,1.011712,62151.124721,2568.04314964,7.3379239697,0.0738210217
2571,222145215,23.483675,u,-0.493128,1.033665,62151.125181,2568.04359364,7.3114211773,0.0738250945
2574,222408462,24.64682,g,-0.441474,1.011712,62154.172014,2571.09076562,7.3313265127,0.073913183
2576,222577272,24.099391,r,-0.493128,1.033665,62156.125835,2573.04436561,7.346794072,0.07390088
2576,222579043,24.046425,r,-0.493128,1.033665,62156.146335,2573.06478961,7.465736736,0.0738617815
2578,222743237,21.857467,y,-0.441474,1.011712,62158.046733,2574.9655536,7.3973766368,0.0740722822
2578,222743366,21.861667,y,-0.493128,1.033665,62158.048223,2574.9668856,7.3826891256,0.07406607
2578,222748442,24.361722,r,-0.441474,1.011712,62158.106968,2575.0254936,7.3115306423,0.0740663051
2578,222749816,24.322652,r,-0.441474,1.011712,62158.122881,2575.0414776,7.4210762039,0.074080764
2580,222916027,22.055763,z,-0.493128,1.033665,62160.04661,2576.96532959,7.5842407724,0.0743577385
2580,222917997,22.814515,z,-0.493128,1.033665,62160.069421,2576.98797359,7.5318782012,0.074356552
2581,223007722,23.446454,i,-0.493128,1.033665,62161.107895,2578.02648958,7.3350089314,0.0742107587
2581,223008948,23.399487,i,-0.493128,1.033665,62161.122091,2578.04069758,7.3849666859,0.0741814316
2586,223439758,21.929293,y,-0.441474,1.011712,62166.108321,2583.02681755,7.3508720988,0.0740860454
2589,223702089,23.290219,i,-0.493128,1.033665,62169.144556,2586.06333354,7.4392811178,0.074325572
2591,223864819,21.90312,y,-0.441474,1.011712,62171.028008,2587.94678153,7.4295333385,0.073746634
2591,223865907,21.895087,y,-0.493128,1.033665,62171.040601,2587.95921353,7.2747792655,0.073765827
2591,223871497,24.202486,r,-0.493128,1.033665,62171.105293,2588.02403752,7.3837280747,0.0737239899
2591,223873387,24.049188,r,-0.493128,1.033665,62171.127171,2588.04579352,7.3780190652,0.0737858517
2593,224043808,24.671036,g,-0.441474,1.011712,62173.099639,2590.01848551,7.3165881896,0.0733454717
2593,224045052,24.584526,g,-0.441474,1.011712,62173.114036,2590.03269351,7.2185357964,0.0734232321
2599,224555817,21.940839,z,-0.441474,1.011712,62179.025661,2595.94410948,7.2227892097,0.0723244846
2599,224556985,21.918376,z,-0.441474,1.011712,62179.039185,2595.95787348,7.2377140722,0.0723880284
2603,224902811,23.307246,u,-0.493128,1.033665,62183.041799,2599.96053346,7.1463397555,0.0718561745
2604,224988250,22.062134,z,-0.441474,1.011712,62184.030674,2600.94932145,7.009229817,0.071733802
2606,225162584,24.439005,r,-0.441474,1.011712,62186.048434,2602.96685744,7.2024888257,0.0712873591
2606,225162623,24.469851,r,-0.493128,1.033665,62186.048887,2602.96730144,7.0507202049,0.071285545
2606,225163841,24.381425,r,-0.441474,1.011712,62186.062976,2602.98150944,7.0708952582,0.0712752199
2606,225163879,24.416483,r,-0.493128,1.033665,62186.063425,2602.98195344,7.0991183871,0.0712729917
2607,225247076,22.271638,z,-0.493128,1.033665,62187.026344,2603.94498944,7.2488608475,0.0709222388
2607,225248724,23.230939,z,-0.493128,1.033665,62187.045419,2603.96408144,7.1171149018,0.0709449143
2608,225336258,23.405762,i,-0.441474,1.011712,62188.058544,2604.97728943,7.0619060729,0.0710309021
2608,225337332,23.349024,i,-0.441474,1.011712,62188.070975,2604.98972143,7.0167917695,0.0710206408
2612,225681528,21.807903,y,-0.493128,1.033665,62192.054724,2608.97328941,7.073863769,0.0704651423
2614,225851340,21.342704,y,-0.441474,1.011712,62194.020146,2610.9388774,7.0173154151,0.0710944138
2615,225937830,21.332499,y,-0.493128,1.033665,62195.021186,2611.93965339,7.1993010765,0.0712962471
2622,226541257,21.91849,z,-0.493128,1.033665,62202.005294,2618.92377335,7.2903019708,0.072962185
2622,226542620,21.875191,z,-0.493128,1.033665,62202.021067,2618.93975735,7.3126415664,0.072909915
2623,226627390,22.011328,z,-0.441474,1.011712,62203.0022,2619.92099735,7.2428476704,0.0729685011
2623,226628571,21.971434,z,-0.441474,1.011712,62203.015872,2619.93431735,7.3374198873,0.0729609104
2623,226630591,24.080983,r,-0.441474,1.011712,62203.039252,2619.95784935,7.3436767412,0.0729693563
2626,226888653,22.972188,u,-0.441474,1.011712,62206.026084,2622.94463733,7.4819831877,0.0744966528
2627,226974869,24.34067,g,-0.493128,1.033665,62207.02395,2623.94274932,7.3849437869,0.0746978932
2627,226976318,24.226387,g,-0.493128,1.033665,62207.040728,2623.95917732,7.6067211861,0.0746550956
2635,227663992,22.220811,z,-0.441474,1.011712,62214.99991,2631.91876528,7.7664594121,0.0786562702
2635,227664030,22.242008,z,-0.493128,1.033665,62215.000356,2631.93208528,7.9273094217,0.0786465639
2635,227665158,23.175854,z,-0.441474,1.011712,62215.013406,2633.91054927,7.8955408024,0.0792890722
2637,227836097,21.816353,y,-0.493128,1.033665,62216.991871,2633.91099327,7.9902468525,0.0792962138
2637,227836136,21.787958,y,-0.441474,1.011712,62216.992317,2633.91587727,7.9243568653,0.0792653647
2637,227836561,21.765297,y,-0.441474,1.011712,62216.997237,2633.91632127,7.863019563,0.0792572941
2637,227836599,21.791704,y,-0.493128,1.033665,62216.997682,2761.28038456,6.5297681253,0.0655397096
2764,238840868,21.335838,y,-0.441474,1.011712,62344.3619,2761.29947656,6.4408310695,0.065518834
2764,238842498,21.421327,y,-0.493128,1.033665,62344.380764,2768.34042852,6.6925563238,0.0668539559
2771,239450840,22.243362,r,-0.493128,1.033665,62351.421759,2770.31756051,6.6530021883,0.0668596197
2773,239621676,24.665174,g,-0.441474,1.011712,62353.399031,2770.33709651,6.6198536424,0.066835993
2773,239623349,24.722041,g,-0.441474,1.011712,62353.418396,2771.2912525,6.662402202,0.0671920042
2774,239705783,24.332482,r,-0.441474,1.011712,62354.372489,2771.2925845,6.7409568179,0.0672008496
2774,239705899,24.335505,r,-0.493128,1.033665,62354.37384,2771.3112325,6.6866387324,0.0671807795
2774,239707511,24.407858,r,-0.441474,1.011712,62354.392489,2771.3125645,6.7445875859,0.067186252
2774,239707628,24.410141,r,-0.493128,1.033665,62354.393843,2774.28692048,6.7660347779,0.066990745
2777,239964629,23.142868,u,-0.493128,1.033665,62357.3684,2774.28780848,6.7204257371,0.0669902576
2777,239964707,23.153118,u,-0.441474,1.011712,62357.369295,2778.23097246,6.6950867697,0.0671451869
2781,240305386,24.331025,g,-0.493128,1.033665,62361.312348,2778.24740046,6.6773582442,0.0671867809
2781,240306809,24.446453,g,-0.493128,1.033665,62361.328815,2779.28769246,6.7147329291,0.0674777003
2782,240396684,24.056342,r,-0.441474,1.011712,62362.369028,2779.30234446,6.7113251368,0.0674879063
2782,240397945,24.104131,r,-0.441474,1.011712,62362.383629,2780.26049645,6.7504449728,0.0673347188
2783,240480718,24.501941,r,-0.493128,1.033665,62363.341645,2780.27914445,6.7620203582,0.0673047612
2783,240482355,24.584933,r,-0.493128,1.033665,62363.360599,2786.22563642,6.7014222889,0.067669127
2789,240996136,21.531793,y,-0.493128,1.033665,62369.307135,2786.22830042,6.7891000896,0.0676672711
2789,240996368,21.546964,y,-0.441474,1.011712,62369.309817,2786.23451642,6.7224750707,0.0676337409
2789,240996874,21.571477,y,-0.441474,1.011712,62369.315673,2786.26781642,6.678713071,0.0676716451
2789,240999778,23.208815,i,-0.493128,1.033665,62369.349285,2786.27225642,6.8971497796,0.0676426969
2789,241000164,23.240286,i,-0.441474,1.011712,62369.35376,2787.24195241,6.8081177205,0.0682905424
2790,241083929,21.684707,y,-0.441474,1.011712,62370.323263,2787.24372841,6.991266913,0.0682958283
2790,241084084,21.687713,y,-0.493128,1.033665,62370.325052,2787.24461641,6.9321502836,0.0682902192
2790,241084161,21.690825,y,-0.493128,1.033665,62370.325946,2788.20854041,6.9737877306,0.0690957286
2791,241167454,21.266764,y,-0.441474,1.011712,62371.289978,2788.20942841,6.9978511927,0.0690909962
2791,241167531,21.268186,y,-0.493128,1.033665,62371.290873,2790.20432039,6.9234474337,0.0696187683
2793,241339888,21.495776,y,-0.493128,1.033665,62373.285747,2790.20476439,7.081554035,0.0696156147
2793,241339927,21.50123,y,-0.441474,1.011712,62373.286198,2794.24916037,6.9826283355,0.0700936871
2797,241689345,22.793338,i,-0.493128,1.033665,62377.330392,2794.26026037,7.0383088732,0.070097932
2797,241690320,22.832333,i,-0.493128,1.033665,62377.341667,2794.26869637,6.9239776917,0.0700864896
2797,241691059,22.835485,i,-0.441474,1.011712,62377.350224,2794.27935237,6.8632469641,0.0700500115
2797,241691951,22.886451,i,-0.493128,1.033665,62377.360551,2794.29489237,7.1593097329,0.0700572593
2797,241693303,22.896489,i,-0.441474,1.011712,62377.376194,2794.30199637,6.8650634219,0.0700148034
2797,241693916,22.934467,i,-0.493128,1.033665,62377.383298,2794.30998837,7.0469892192,0.0700181027
2797,241694599,22.920806,i,-0.441474,1.011712,62377.391199,2794.32197637,6.9585727305,0.0699933911
2797,241695644,22.934869,i,-0.441474,1.011712,62377.40329,2802.19676033,6.864942482,0.0692049702
2805,242376014,22.870751,u,-0.441474,1.011712,62385.277946,2802.19853633,6.923566893,0.069207898
2805,242376169,22.876496,u,-0.493128,1.033665,62385.279735,2803.17711232,7.0099208638,0.0690433075
2806,242460724,22.868524,u,-0.441474,1.011712,62386.25839,2803.17755632,6.8489207928,0.0690539239
2806,242460763,22.866342,u,-0.493128,1.033665,62386.258842,2805.32163231,6.9709171511,0.0694595247
2808,242646023,21.50521,z,-0.441474,1.011712,62388.403053,2807.1886523,7.0042236816,0.0694871333
2810,242807324,23.498798,i,-0.441474,1.011712,62390.269954,2807.2055243,6.9467374822,0.0694909742
2810,242808774,23.56986,i,-0.441474,1.011712,62390.286744,2808.21828829,6.9641199266,0.0692820265
2811,242896299,24.464069,r,-0.493128,1.033665,62391.299768,2808.23560429,6.9514939099,0.0692190658
2811,242897768,24.512414,r,-0.493128,1.033665,62391.316771,2811.16911228,7.0353486379,0.0701440801
2814,243151236,24.036766,r,-0.441474,1.011712,62394.250418,2811.18776028,6.943361533,0.0701565225
2814,243152842,24.100811,r,-0.441474,1.011712,62394.269007,2811.20729628,7.0609481201,0.0701482316
2814,243154530,24.266654,r,-0.441474,1.011712,62394.288548,2811.22550028,6.9141351147,0.0701599485
2814,243156095,24.319063,r,-0.441474,1.011712,62394.306661,2812.16145227,7.0662676511,0.0704546492
2815,243236978,24.073825,r,-0.441474,1.011712,62395.242802,2812.17965627,7.0850085368,0.0704785147
2815,243238558,24.198113,r,-0.441474,1.011712,62395.261096,2816.29242825,7.1254847626,0.0703738352
2819,243593894,22.763924,z,-0.493128,1.033665,62399.373775,2816.31240825,7.0353808776,0.0703858585
2819,243595628,21.90183,z,-0.493128,1.033665,62399.393849,2816.31374025,7.1900688994,0.0703891776
2819,243595747,21.895515,z,-0.441474,1.011712,62399.395225,2817.19286024,7.2277394862,0.0707340725
2820,243671685,21.764663,y,-0.493128,1.033665,62400.274135,2818.12037624,6.9404542369,0.0703754312
2821,243751846,21.33945,y,-0.441474,1.011712,62401.201924,2818.12481624,7.0623661715,0.0703440599
2821,243752232,21.360542,y,-0.493128,1.033665,62401.206398,2818.13147624,7.1533497179,0.0702868283
2821,243752773,21.3921,y,-0.493128,1.033665,62401.212661,2819.31962023,6.9821210797,0.070304662
2822,243855437,21.69277,z,-0.493128,1.033665,62402.400896,2821.12492422,7.1302547211,0.0709556466
2824,244011437,21.365569,y,-0.493128,1.033665,62404.206453,2821.12581222,7.1171078186,0.0709696345
2824,244011514,21.373086,y,-0.441474,1.011712,62404.207348,2826.10571619,7.1038829202,0.0709203094
2829,244441754,23.587055,r,-0.493128,1.033665,62409.186968,2826.12258819,7.1259533544,0.070881858
2829,244443224,23.717452,r,-0.493128,1.033665,62409.203993,2827.11670419,7.167295877,0.0706290087
