expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
88396428,1023,60603.106816,22.042256,y,842.674966503,5.8120176442,0.0577246555
88396465,1023,60603.107244,22.042332,y,842.675382503,5.739754869,0.0577328757
88396502,1023,60603.107672,22.042406,y,842.675798503,5.7270420019,0.0577321675
88396538,1023,60603.108089,22.042477,y,842.676214503,5.7163654036,0.0577318184
88396574,1023,60603.108505,22.042544,y,842.676630503,5.7957953535,0.0577284414
88396611,1023,60603.108934,22.042606,y,842.677046503,5.7191840054,0.0577337602
88396648,1023,60603.109362,22.042666,y,842.677878503,5.7530812026,0.057741887
88396685,1023,60603.10979,22.042721,y,842.678294503,5.69229642,0.0577475191
88396722,1023,60603.110218,22.042774,y,842.678710503,5.7984066515,0.0577524024
88652110,1026,60606.066093,24.268719,r,845.63439047,5.7420214552,0.057788901
88652147,1026,60606.066521,24.271225,r,845.63480647,5.7682849408,0.0577800002
88652184,1026,60606.066949,24.271742,r,845.63522247,5.7830123659,0.0577750911
88652221,1026,60606.067377,24.272254,r,845.63563847,5.7782792055,0.0577741747
88652257,1026,60606.067794,24.272759,r,845.63605447,5.7866272428,0.057773606
88652293,1026,60606.068211,24.273246,r,845.63647047,5.8166208552,0.0577727978
88652330,1026,60606.068639,24.273728,r,845.63688647,5.8078543626,0.0577676822
88652367,1026,60606.069067,24.274219,r,845.63730247,5.7781033353,0.0577690843
88652404,1026,60606.069495,24.274702,r,845.63771847,5.8402057867,0.057770916
88652441,1026,60606.069924,24.275182,r,845.63813447,5.8622276216,0.0577654196
88652478,1026,60606.070352,24.275655,r,845.63855047,5.7686125946,0.0577661349
88652515,1026,60606.07078,24.276123,r,845.63896647,5.7856014081,0.0577612084
88652552,1026,60606.071208,24.276585,r,845.63938247,5.747879306,0.0577570115
88652588,1026,60606.071625,24.277042,r,845.63979847,5.8518867619,0.0577594329
88652624,1026,60606.072042,24.277481,r,845.64021447,5.7531636441,0.0577650635
88652661,1026,60606.07247,24.277915,r,845.64063047,5.8920378788,0.057764226
88652698,1026,60606.072898,24.278355,r,845.64104647,5.7300008974,0.0577600063
88652735,1026,60606.073326,24.27879,r,845.64146247,5.778440609,0.057774957
88652772,1026,60606.073755,24.27922,r,845.64187847,5.6691969151,0.0577737517
88652809,1026,60606.074183,24.279644,r,845.64229447,5.8520802279,0.0577779296
88652963,1026,60606.075965,24.567167,g,845.64437447,5.8280876103,0.0577792784
88653000,1026,60606.076394,24.568941,g,845.64479047,5.7572756772,0.0577752131
88653036,1026,60606.07681,24.569352,g,845.64520647,5.7592482498,0.0577705428
88653072,1026,60606.077227,24.569747,g,845.64562247,5.7983254918,0.0577829371
88653109,1026,60606.077655,24.570136,g,845.64603847,5.7860439372,0.0577871695
88653146,1026,60606.078083,24.570531,g,845.64645447,5.8152281003,0.057783586
88653183,1026,60606.078512,24.570919,g,845.64687047,5.7499041081,0.057777965
88653220,1026,60606.07894,24.571302,g,845.64728647,5.816960559,0.057771625
88653257,1026,60606.079368,24.571678,g,845.64770247,5.8599092674,0.0577707304
88653294,1026,60606.079796,24.57205,g,845.64811847,5.847325257,0.0577649886
88653448,1026,60606.081579,23.667138,i,845.64978247,5.7636654887,0.0577806613
88653484,1026,60606.081995,23.66851,i,845.65019847,5.7913851781,0.0577837306
88653521,1026,60606.082424,23.668817,i,845.65061447,5.7773337243,0.0577866875
88653558,1026,60606.082852,23.669127,i,845.65103047,5.8619921009,0.0577856143
88653595,1026,60606.08328,23.669432,i,845.65144647,5.9013062371,0.0577912049
88653632,1026,60606.083708,23.669731,i,845.65186247,5.7047564588,0.0577896041
88653669,1026,60606.084137,23.670025,i,845.65227847,5.7922844151,0.0577925506
88653706,1026,60606.084565,23.670315,i,845.65269447,5.8199106409,0.057793391
88653743,1026,60606.084993,23.670598,i,845.65311047,5.8042129316,0.0577874423
88653779,1026,60606.08541,23.670877,i,845.65352647,5.7421636114,0.0577832871
88653815,1026,60606.085826,23.671141,i,845.65394247,5.8340009498,0.0577757257
88653852,1026,60606.086255,23.671402,i,845.65477447,5.7925812667,0.0577684652
88653888,1026,60606.086671,23.671665,i,845.65519047,5.8469634721,0.0577676856
88653925,1026,60606.0871,23.671916,i,845.65560647,5.7196464991,0.057773093
88653962,1026,60606.087528,23.672168,i,845.65602247,5.7484272878,0.0577742769
88653999,1026,60606.087956,23.672413,i,845.65643847,5.6885754572,0.0577666511
88654036,1026,60606.088384,23.672656,i,845.65685447,5.7232257077,0.0577706157
88654073,1026,60606.088813,23.672891,i,845.65727047,5.6963463537,0.0577596407
88654110,1026,60606.089241,23.673121,i,845.65768647,5.8036371451,0.0577624481
88654146,1026,60606.089657,23.673347,i,845.65810247,5.7207810425,0.0577625007
88654300,1026,60606.09144,23.146597,z,845.65976647,5.6894673859,0.0577659792
88654337,1026,60606.091868,23.14744,z,845.660182469,5.8546641154,0.0577693337
88654374,1026,60606.092296,23.14763,z,845.660598469,5.7923473972,0.0577680496
88654411,1026,60606.092725,23.147814,z,845.661014469,5.7204682926,0.0577740785
88654448,1026,60606.093153,23.147992,z,845.661430469,5.8112910941,0.057761498
88654484,1026,60606.093569,23.148167,z,845.661846469,5.7679520257,0.0577588252
88654520,1026,60606.093986,23.14833,z,845.662262469,5.7285540376,0.0577633449
88654556,1026,60606.094403,23.14849,z,845.662678469,5.7880933379,0.0577561943
88654592,1026,60606.094819,23.148643,z,845.663094469,5.7838013028,0.0577638399
88654629,1026,60606.095248,23.148793,z,845.663510469,5.7999877283,0.0577603335
88654666,1026,60606.095676,23.148941,z,845.663926469,5.8351981974,0.0577516425
88654703,1026,60606.096104,23.149083,z,845.664342469,5.7255837952,0.057761342
88654739,1026,60606.096521,23.149221,z,845.664758469,5.7789239111,0.0577593423
88654775,1026,60606.096938,23.14935,z,845.665174469,5.7541885608,0.0577573116
88654811,1026,60606.097354,23.149474,z,845.665590469,5.741969147,0.0577540029
88654848,1026,60606.097782,23.149592,z,845.666006469,5.7488664414,0.0577612386
88654885,1026,60606.098211,23.14971,z,845.666422469,5.7047721,0.0577539994
88654922,1026,60606.098639,23.149822,z,845.666838469,5.8595133523,0.0577565283
88654958,1026,60606.099056,23.149929,z,845.667254469,5.7848301792,0.057753072
88654994,1026,60606.099472,23.150027,z,845.667670469,5.774601249,0.0577556517
88655030,1026,60606.099889,23.150123,z,845.668086469,5.7496711647,0.0577579597
88655067,1026,60606.100317,23.150211,z,845.668502469,5.7636663911,0.057773154
88655104,1026,60606.100745,23.150298,z,845.668918469,5.8715290846,0.0577731057
88655141,1026,60606.101174,23.150379,z,845.669334469,5.8227228094,0.0577683801
88655178,1026,60606.101602,23.150455,z,845.669750469,5.7793562296,0.057767846
88655215,1026,60606.10203,23.150525,z,845.670166469,5.8005627496,0.057769664
88655369,1026,60606.103813,21.67828,y,845.672246469,5.7999996498,0.0577741327
88655405,1026,60606.104229,21.67844,y,845.672662469,5.8012409082,0.0577766184
88655441,1026,60606.104646,21.678468,y,845.673078469,5.7501886967,0.0577820906
88655477,1026,60606.105063,21.678493,y,845.673494469,5.8174243825,0.0577739049
88655514,1026,60606.105491,21.678514,y,845.673910469,5.7962257579,0.0577698059
88655551,1026,60606.105919,21.67853,y,845.674326469,5.708090916,0.0577673828
88655588,1026,60606.106347,21.678544,y,845.674742469,5.6747691037,0.0577754938
88655625,1026,60606.106775,21.678554,y,845.675158469,5.7713711163,0.0577789293
88655661,1026,60606.107192,21.67856,y,845.675574469,5.7527248797,0.0577807813
88655697,1026,60606.107609,21.678562,y,845.675990469,5.7148970075,0.057780705
88655733,1026,60606.108025,21.67856,y,845.676406469,5.7853241122,0.0577802567
88655769,1026,60606.108442,21.678555,y,845.676822469,5.761113427,0.0577758721
88655805,1026,60606.108859,21.678545,y,845.677238469,5.8129736749,0.0577754422
88655841,1026,60606.109275,21.678534,y,845.677654469,5.7713291202,0.0577720039
88655877,1026,60606.109692,21.678517,y,845.678070469,5.8223948673,0.0577626404
88655913,1026,60606.110109,21.678497,y,845.678486469,5.8644314533,0.057762963
88655949,1026,60606.110525,21.678474,y,845.678902469,5.7556446315,0.0577653278
88655985,1026,60606.110942,21.678447,y,845.679318469,5.8182005628,0.0577674584
88656021,1026,60606.111359,21.678417,y,845.679734469,5.8623473008,0.0577707567
88656057,1026,60606.111775,21.678382,y,845.680150469,5.7347796933,0.0577710009
88911481,1029,60609.068073,24.619124,r,848.636246436,5.922594775,0.0585461507
88911518,1029,60609.068501,24.621016,r,848.636662436,5.8329715566,0.0585452622
88911555,1029,60609.068929,24.621403,r,848.637078436,5.909314658,0.0585470778
88911592,1029,60609.069357,24.621784,r,848.637494436,5.8388340787,0.0585404066
88911628,1029,60609.069774,24.622159,r,848.637910436,5.8414199223,0.0585394807
88911664,1029,60609.070191,24.62252,r,848.638326436,5.9018692191,0.0585332588
88911701,1029,60609.070619,24.622875,r,848.638742436,5.8625947461,0.0585295563
88911738,1029,60609.071047,24.623236,r,848.639158436,5.8438130167,0.0585387733
88911775,1029,60609.071475,24.623589,r,848.639990436,5.7950613726,0.0585473304
88911812,1029,60609.071904,24.623938,r,848.640406436,5.810567857,0.058553383
88911849,1029,60609.072332,24.624282,r,848.640822436,5.8440835817,0.0585480835
88911885,1029,60609.072749,24.624619,r,848.641238436,5.8871455768,0.0585454076
88911921,1029,60609.073165,24.624943,r,848.641654436,5.7907800629,0.0585498289
88911957,1029,60609.073582,24.625262,r,848.642070436,5.8072865186,0.0585592291
88911994,1029,60609.07401,24.625575,r,848.642486436,5.7911215945,0.0585634016
88912031,1029,60609.074438,24.625891,r,848.642902436,5.748547686,0.0585686807
88912068,1029,60609.074867,24.626203,r,848.643318436,5.8483092773,0.0585704196
88912105,1029,60609.075295,24.626509,r,848.643734436,5.7878329115,0.0585695017
88912142,1029,60609.075723,24.62681,r,848.644150436,5.8928511684,0.0585658473
88912178,1029,60609.07614,24.627104,r,848.644566436,5.9088292315,0.0585655276
88912332,1029,60609.077922,24.932925,g,848.646230436,5.9304780847,0.058552269
88912369,1029,60609.07835,24.934133,g,848.646646436,5.8224212189,0.0585557791
88912406,1029,60609.078779,24.93441,g,848.647062436,5.959730873,0.0585631961
88912443,1029,60609.079207,24.934679,g,848.647478436,5.9180769957,0.0585678261
88912480,1029,60609.079635,24.934943,g,848.647894436,5.8812398284,0.058558334
88912517,1029,60609.080063,24.935202,g,848.648310436,5.8053218525,0.0585513719
88912553,1029,60609.08048,24.935455,g,848.648726436,5.8241827017,0.0585571887
88912590,1029,60609.080908,24.935695,g,848.649142436,5.7740009244,0.0585617453
88912626,1029,60609.081325,24.935937,g,848.649558436,5.8607049619,0.0585689051
88912663,1029,60609.081753,24.936167,g,848.649974436,5.8924924344,0.0585762039
88912817,1029,60609.083536,23.998557,i,848.652054436,5.8362663569,0.0585810541
88912853,1029,60609.083952,23.9994,i,848.652470436,5.9023431173,0.0585779226
88912890,1029,60609.08438,23.999586,i,848.652886436,5.7083902527,0.0585760851
88912927,1029,60609.084809,23.999769,i,848.653302436,5.9525192356,0.0585741938
88912963,1029,60609.085225,23.999947,i,848.653718436,5.7806102926,0.0585823737
88913000,1029,60609.085654,24.000117,i,848.654134436,5.877864421,0.0585837101
88913037,1029,60609.086082,24.000284,i,848.654550436,5.8275324968,0.058582211
88913074,1029,60609.08651,24.000447,i,848.654966436,5.8415177225,0.0585850001
88913111,1029,60609.086938,24.000606,i,848.655382436,5.8267655412,0.0585837364
88913147,1029,60609.087355,24.000757,i,848.655798436,5.9151575367,0.058582209
88913184,1029,60609.087783,24.0009,i,848.656214436,5.8298961047,0.0585826967
88913220,1029,60609.0882,24.001042,i,848.656630436,5.9079910207,0.0585848577
88913257,1029,60609.088628,24.001174,i,848.657046436,5.8424498239,0.0585839779
88913293,1029,60609.089045,24.001307,i,848.657462436,5.8373546842,0.0585739782
88913330,1029,60609.089473,24.001429,i,848.657878436,5.7749043136,0.0585741512
88913367,1029,60609.089901,24.001549,i,848.658294436,5.9413205838,0.058565036
88913403,1029,60609.090318,24.001665,i,848.658710436,5.816253156,0.0585756573
88913440,1029,60609.090746,24.001772,i,848.659126436,5.7794137114,0.0585759307
88913477,1029,60609.091174,24.001877,i,848.659542436,5.8452497106,0.0585844155
88913513,1029,60609.091591,24.001977,i,848.659958436,5.8758462823,0.0585780234
88913667,1029,60609.093374,23.464434,z,848.661622436,5.8782580274,0.0585730782
88913703,1029,60609.09379,23.464766,z,848.662038436,5.8554973647,0.0585727044
88913740,1029,60609.094218,23.46483,z,848.662454436,5.8720983939,0.0585662652
88913776,1029,60609.094635,23.464892,z,848.662870436,5.9145216412,0.0585747152
88913813,1029,60609.095063,23.464945,z,848.663286436,5.9543014326,0.058584797
88913850,1029,60609.095492,23.464997,z,848.663702436,5.8326171956,0.0585838841
88913887,1029,60609.09592,23.465041,z,848.664118436,5.8334571656,0.0585867788
88913923,1029,60609.096336,23.465081,z,848.664534436,5.8514656062,0.058584641
88913959,1029,60609.096753,23.465116,z,848.664950436,5.8956200233,0.0585894206
88913996,1029,60609.097181,23.465146,z,848.665366436,5.8337832453,0.0585898889
88914033,1029,60609.09761,23.46517,z,848.665782436,5.8625195091,0.0585893776
88914070,1029,60609.098038,23.46519,z,848.666198436,5.8965830843,0.0585902668
88914107,1029,60609.098466,23.465204,z,848.666614436,5.7340349093,0.0585967942
88914144,1029,60609.098894,23.465213,z,848.667030436,5.9968204288,0.0585943969
88914181,1029,60609.099323,23.465218,z,848.667446436,5.8174301747,0.0585985205
88914217,1029,60609.099739,23.465216,z,848.667862436,5.7785834806,0.0586036931
88914253,1029,60609.100156,23.46521,z,848.668278436,5.852806395,0.0586022018
88914289,1029,60609.100573,23.465201,z,848.668694436,5.7820907043,0.0586006073
88914325,1029,60609.100989,23.465184,z,848.669110436,5.8298602802,0.0586045225
88914361,1029,60609.101406,23.465164,z,848.669526436,5.8506105751,0.0586075113
88914397,1029,60609.101823,23.465137,z,848.669942436,5.8286652537,0.0586039585
88914433,1029,60609.102239,23.465108,z,848.670358436,5.8041321754,0.0586025889
88914469,1029,60609.102656,23.465072,z,848.670774436,5.9164708584,0.0585996793
88914505,1029,60609.103073,23.465032,z,848.671190436,5.9560423402,0.0586093373
88914541,1029,60609.103489,23.464985,z,848.671606436,5.8554810809,0.05861063
88914577,1029,60609.103906,23.464936,z,848.672022436,5.8356789681,0.0586146734
88914731,1029,60609.105688,21.984131,y,848.674102436,5.8446496281,0.0586102623
88914767,1029,60609.106105,21.983916,y,848.674518436,5.9600314857,0.0586050058
88914803,1029,60609.106522,21.983857,y,848.674934436,5.9038538708,0.058604603
88914839,1029,60609.106938,21.983793,y,848.675350436,5.8260905496,0.0586051863
88914875,1029,60609.107355,21.983726,y,848.675766436,5.8512193577,0.0586054618
88914911,1029,60609.107772,21.983656,y,848.676182436,5.7720579238,0.0586093457
88914947,1029,60609.108188,21.983582,y,848.676598436,5.8650838046,0.0586034654
88914983,1029,60609.108605,21.983503,y,848.677014435,5.8207818548,0.0586027605
88915019,1029,60609.109022,21.983421,y,848.677430435,5.8960145778,0.0586029399
88915055,1029,60609.109438,21.983336,y,848.677846435,5.7602874277,0.0586072593
88915091,1029,60609.109855,21.983248,y,848.678262435,5.8401096575,0.0586075395
88915127,1029,60609.110272,21.983154,y,848.678678435,5.8135517811,0.0586065377
88915163,1029,60609.110688,21.983059,y,848.679094435,5.8055505389,0.0586103396
88915199,1029,60609.111105,21.982958,y,848.679510435,5.9104458462,0.0586109875
88915235,1029,60609.111522,21.982856,y,848.679926435,5.9430862558,0.0586101915
88915271,1029,60609.111938,21.982749,y,848.680342435,5.8487696944,0.0586160596
88915307,1029,60609.112355,21.982638,y,848.680758435,5.8490171466,0.0586155885
88915343,1029,60609.112772,21.982524,y,848.681174435,5.7628545411,0.0586159677
88915379,1029,60609.113188,21.982406,y,848.681590435,5.8143041355,0.058608983
88915415,1029,60609.113605,21.982285,y,848.682006435,5.8477843546,0.0586082665
89169018,1032,60612.048829,23.913262,u,851.617302402,5.7903577084,0.0575848593
89169055,1032,60612.049257,23.914324,u,851.617718402,5.7980576636,0.0575854859
89169092,1032,60612.049685,23.914958,u,851.618134402,5.7642873583,0.0575821787
89169129,1032,60612.050113,23.915584,u,851.618550402,5.6340104708,0.0575807334
89169166,1032,60612.050542,23.916206,u,851.618966402,5.6679974734,0.0575826547
89169203,1032,60612.05097,23.91682,u,851.619382402,5.7463657697,0.0575775217
89169240,1032,60612.051398,23.917427,u,851.619798402,5.8135656676,0.057570229
89169276,1032,60612.051815,23.918026,u,851.620214402,5.8111159474,0.0575741051
89169313,1032,60612.052243,23.918605,u,851.620630402,5.8116234597,0.0575761135
89169350,1032,60612.052671,23.919193,u,851.621046402,5.7231274101,0.0575781712
89169387,1032,60612.053099,23.919773,u,851.621462402,5.7777411209,0.0575826494
89169424,1032,60612.053528,23.920347,u,851.621878402,5.6904374942,0.0575833981
89169461,1032,60612.053956,23.920914,u,851.622294402,5.7740943184,0.0575866388
89169498,1032,60612.054384,23.921475,u,851.622710402,5.7730411951,0.0575877971
89169535,1032,60612.054812,23.922029,u,851.623126402,5.8091203522,0.057589909
89169571,1032,60612.055229,23.922576,u,851.623542402,5.6915840571,0.0575912798
89169607,1032,60612.055646,23.923102,u,851.623958402,5.947065018,0.0575962471
89169644,1032,60612.056074,23.923622,u,851.624374402,5.8495713593,0.0575994098
89169681,1032,60612.056502,23.92415,u,851.624790402,5.7832128164,0.0575903208
89169718,1032,60612.056931,23.92467,u,851.625206402,5.7365424006,0.0575856041
89253949,1033,60613.031824,23.814192,u,852.600310391,5.743481884,0.0575181695
89253986,1033,60613.032252,23.816032,u,852.600726391,5.6004494204,0.0575141342
89254023,1033,60613.032681,23.816895,u,852.601142391,5.6610353209,0.0575072939
