night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
3619,312699760,22.159186,z,-0.441474,1.011712,63199.210187,3616.15131977,7.4903782348,0.0738685711
3619,312701722,22.120191,z,-0.441474,1.011712,63199.2329,3617.07261977,7.50870121,0.0752781644
3620,312781291,22.283393,z,-0.441474,1.011712,63200.153837,3617.10325577,7.6806508844,0.0752509642
3620,312783942,22.27296,z,-0.441474,1.011712,63200.184516,3621.10502775,7.3127034714,0.0735350039
3624,313129688,24.125102,r,-0.441474,1.011712,63204.186206,3621.11657175,7.3271556675,0.073443011
3624,313130687,24.091669,r,-0.441474,1.011712,63204.197772,3621.12811575,7.2598289973,0.0734811479
3624,313131713,24.067667,r,-0.493128,1.033665,63204.209647,3621.22934775,7.3790536724,0.0734525818
3624,313140454,23.049125,i,-0.493128,1.033665,63204.31082,3630.1248877,7.1901241388,0.0725187254
3633,313909018,23.613715,i,-0.441474,1.011712,63213.206237,3630.1470877,7.1626201014,0.0723443519
3633,313910942,23.538985,i,-0.441474,1.011712,63213.228505,3633.05750768,6.9810123562,0.0706085823
3636,314162389,23.773982,i,-0.493128,1.033665,63216.138768,3633.07571168,6.996419443,0.0708912796
3636,314163975,23.7601,i,-0.493128,1.033665,63216.15712,3636.07315566,7.3850113746,0.0739546692
3639,314422957,24.82248,g,-0.493128,1.033665,63219.154598,3636.07892766,7.4003856108,0.0738696097
3639,314423455,24.816315,g,-0.441474,1.011712,63219.160364,3636.08913966,7.3706670984,0.0737503473
3639,314424350,24.835345,g,-0.493128,1.033665,63219.170719,3636.09446766,7.4131687715,0.0737450602
3639,314424785,24.819382,g,-0.441474,1.011712,63219.175761,3643.96925162,6.3315426838,0.0641600736
3647,315105156,21.429829,y,-0.441474,1.011712,63227.050426,3646.08979561,6.3284983296,0.0632977352
3649,315288387,21.782378,y,-0.493128,1.033665,63229.171149,3646.09068361,6.4138307497,0.0632720597
3649,315288464,21.780398,y,-0.493128,1.033665,63229.172047,3646.10355961,6.3199237524,0.063087417
