expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
209105170,2420,62000.198732,21.704825,y,2239.76685476,6.0724378054,0.0596237827
209105206,2420,62000.199149,21.705708,y,2239.76727076,5.8783344585,0.0596271502
209105242,2420,62000.199566,21.706562,y,2239.76768676,5.9136189545,0.0596229226
209105279,2420,62000.199994,21.707413,y,2239.76810276,5.885981202,0.0596207429
209105316,2420,62000.200422,21.708281,y,2239.76893476,6.0062971223,0.0596238012
209105353,2420,62000.200851,21.709145,y,2239.76935076,5.9815243181,0.0596237126
209445340,2424,62004.135891,23.127199,u,2243.70429471,5.9866291678,0.0593115417
209445377,2424,62004.136319,23.130263,u,2243.70471071,5.8486699525,0.0593163474
209445414,2424,62004.136747,23.132979,u,2243.70512671,5.8750800513,0.0593213573
209445450,2424,62004.137164,23.135683,u,2243.70554271,5.8988405752,0.0593260962
209445486,2424,62004.13758,23.138302,u,2243.70595871,6.0885336863,0.0593188192
209445522,2424,62004.137997,23.140909,u,2243.70637471,5.8252772956,0.0593147465
209445559,2424,62004.138425,23.143503,u,2243.70679071,5.8368546026,0.0593134393
209445596,2424,62004.138854,23.146159,u,2243.70720671,5.9259306389,0.0593165817
209445633,2424,62004.139282,23.148802,u,2243.70762271,5.8430527356,0.0593199993
209445670,2424,62004.13971,23.151432,u,2243.70803871,5.889781568,0.0593123351
209445707,2424,62004.140138,23.15405,u,2243.70845471,5.8727534536,0.0593189125
209445744,2424,62004.140567,23.156657,u,2243.70887071,5.8338967934,0.0593131661
209445781,2424,62004.140995,23.159251,u,2243.70928671,5.8184328948,0.0593124366
209445817,2424,62004.141412,23.161833,u,2243.70970271,5.9845335246,0.0593160134
209445854,2424,62004.14184,23.164334,u,2243.71011871,5.9382628605,0.059309583
209445891,2424,62004.142268,23.166894,u,2243.71053471,5.9183845801,0.0593139836
209445928,2424,62004.142696,23.16944,u,2243.71095071,5.908181146,0.0593127028
209445965,2424,62004.143124,23.171976,u,2243.71136671,5.9429606164,0.0593058653
209446002,2424,62004.143553,23.174498,u,2243.71178271,5.8534909468,0.0593130129
209446038,2424,62004.143969,23.17701,u,2243.71219871,5.9935159326,0.0593125601
209446074,2424,62004.144386,23.179443,u,2243.71261471,5.9602272504,0.059309581
209876321,2429,62009.12409,24.129628,r,2248.69255066,5.9164165705,0.0584067209
209876358,2429,62009.124518,24.138713,r,2248.69296666,5.6931117344,0.0583967212
209876395,2429,62009.124946,24.141141,r,2248.69338266,5.8122602091,0.0583980463
209876432,2429,62009.125375,24.143561,r,2248.69379866,5.9035789702,0.0584056018
209876468,2429,62009.125791,24.145966,r,2248.69421466,5.7957132986,0.0584090127
209876504,2429,62009.126208,24.148309,r,2248.69463066,5.7629659984,0.0584042297
209876541,2429,62009.126636,24.150657,r,2248.69504666,5.8917370134,0.0584009596
209876578,2429,62009.127064,24.153055,r,2248.69546266,5.8566382485,0.0583983204
209876615,2429,62009.127493,24.155446,r,2248.69587866,5.8407529291,0.0583938827
209876652,2429,62009.127921,24.157831,r,2248.69629466,5.8398995809,0.0583889803
209876689,2429,62009.128349,24.160209,r,2248.69671066,5.7620562424,0.0583983346
209876726,2429,62009.128777,24.162583,r,2248.69712666,5.8010139545,0.0583941015
209876763,2429,62009.129206,24.16495,r,2248.69754266,5.7718906837,0.0583931543
209876800,2429,62009.129634,24.167311,r,2248.69795866,5.7907634861,0.0583941786
209876837,2429,62009.130062,24.169668,r,2248.69837466,5.7721137737,0.0583923345
209876873,2429,62009.130479,24.172007,r,2248.69879066,5.8818198646,0.0583816861
209876909,2429,62009.130895,24.174287,r,2248.69920666,5.9114634703,0.0583850619
209876946,2429,62009.131324,24.176573,r,2248.69962266,5.9383647783,0.0583852019
209876983,2429,62009.131752,24.178906,r,2248.70003866,5.9117142337,0.0583828185
209877020,2429,62009.13218,24.181233,r,2248.70045466,5.7614049506,0.0583834714
209877174,2429,62009.133962,24.228887,g,2248.70211866,5.8116198063,0.0583819132
209877211,2429,62009.134391,24.237908,g,2248.70253466,5.8682514007,0.0583712264
209877247,2429,62009.134807,24.240325,g,2248.70295066,5.9060473727,0.0583771288
209877284,2429,62009.135236,24.24269,g,2248.70336666,5.8912439352,0.0583777547
209877320,2429,62009.135652,24.245095,g,2248.70378266,5.8412080261,0.0583748436
209877356,2429,62009.136069,24.247437,g,2248.70419866,5.825966218,0.0583814508
209877393,2429,62009.136497,24.249784,g,2248.70461466,5.7839169493,0.0583852033
209877430,2429,62009.136925,24.252179,g,2248.70544666,5.8174908357,0.0583889722
209877467,2429,62009.137354,24.254567,g,2248.70586266,5.8809521003,0.0583899187
209877504,2429,62009.137782,24.256949,g,2248.70627866,5.8434811376,0.0583968373
209877658,2429,62009.139564,23.634285,i,2248.70794266,5.8681982114,0.0584034568
209877694,2429,62009.139981,23.642068,i,2248.70835866,5.737913584,0.0584044744
209877730,2429,62009.140398,23.644199,i,2248.70877466,5.8359986555,0.0584043617
209877766,2429,62009.140814,23.646324,i,2248.70919066,5.8127264572,0.058403457
209877803,2429,62009.141243,23.648456,i,2248.70960666,5.909717682,0.0583958066
209877840,2429,62009.141671,23.650629,i,2248.71002266,5.7880587014,0.0583935234
209877877,2429,62009.142099,23.652798,i,2248.71043866,5.9100294467,0.0583913524
209877914,2429,62009.142527,23.654962,i,2248.71085466,5.8726848861,0.0583905025
209877951,2429,62009.142956,23.657118,i,2248.71127066,5.8361798095,0.0583969433
209877987,2429,62009.143372,23.659258,i,2248.71168666,5.8760431233,0.0584025599
209878024,2429,62009.1438,23.661358,i,2248.71210266,5.7846921635,0.058406805
209878060,2429,62009.144217,23.663487,i,2248.71251866,5.8772645415,0.0584068095
209878096,2429,62009.144634,23.665564,i,2248.71293466,5.8789344071,0.0583976949
209878132,2429,62009.14505,23.667637,i,2248.71335066,5.8808971833,0.0583979171
209878168,2429,62009.145467,23.669703,i,2248.71376666,5.8310466387,0.0584015544
209878205,2429,62009.145895,23.671777,i,2248.71418266,5.90281895,0.0583954327
209878242,2429,62009.146324,23.67389,i,2248.71459866,5.8391029997,0.0583984331
209878279,2429,62009.146752,23.675997,i,2248.71501466,5.7471787304,0.0583990766
209878316,2429,62009.14718,23.678098,i,2248.71543066,5.7572161087,0.0583964903
209878353,2429,62009.147608,23.680194,i,2248.71584666,5.9082778985,0.058399086
209878507,2429,62009.149391,23.138079,z,2248.71751066,5.8484404829,0.0583997988
209878543,2429,62009.149807,23.145058,z,2248.71792666,5.7232418036,0.0583893696
209878579,2429,62009.150224,23.147034,z,2248.71834266,5.787201338,0.0583908724
209878616,2429,62009.150652,23.149017,z,2248.71917466,5.8057391875,0.0583998365
209878653,2429,62009.151081,23.151035,z,2248.71959066,5.8185627541,0.058402908
209878690,2429,62009.151509,23.153049,z,2248.72000666,5.8717164753,0.0584063601
209878727,2429,62009.151937,23.155054,z,2248.72042266,5.8301314115,0.0584004275
209878764,2429,62009.152365,23.157054,z,2248.72083866,5.9401915774,0.0583987365
209878801,2429,62009.152793,23.159048,z,2248.72125466,5.9060364445,0.0583905343
209878837,2429,62009.15321,23.16102,z,2248.72167066,5.819642431,0.0583882618
209878873,2429,62009.153627,23.162947,z,2248.72208666,5.8592940289,0.0583930152
209878910,2429,62009.154055,23.164881,z,2248.72250266,5.8400353462,0.0584012561
209878947,2429,62009.154483,23.166847,z,2248.72291866,5.7963516687,0.0584072261
209878984,2429,62009.154912,23.168808,z,2248.72333466,5.9267618086,0.0584021983
209879021,2429,62009.15534,23.17076,z,2248.72375066,5.8659984584,0.0584064875
209879058,2429,62009.155768,23.172706,z,2248.72416666,5.8688960428,0.058411951
209879095,2429,62009.156196,23.174644,z,2248.72458266,5.8345406052,0.0584076935
209879132,2429,62009.156625,23.176574,z,2248.72499866,5.7449802077,0.058411772
209879169,2429,62009.157053,23.178499,z,2248.72541466,5.8740136849,0.0584083144
209879205,2429,62009.157469,23.180401,z,2248.72583066,5.8696749263,0.0584147537
209879242,2429,62009.157898,23.18227,z,2248.72624666,5.8681230743,0.058418094
209879278,2429,62009.158314,23.184158,z,2248.72666266,5.9386994447,0.058419223
209879314,2429,62009.158731,23.185998,z,2248.72707866,5.8801192222,0.0584304986
209879351,2429,62009.159159,23.187844,z,2248.72749466,5.9327868334,0.0584353148
209879388,2429,62009.159587,23.18972,z,2248.72791066,5.7883400201,0.0584247633
209879425,2429,62009.160016,23.191588,z,2248.72832666,5.9599688639,0.0584189858
209879579,2429,62009.161798,21.796609,y,2248.72999066,5.7452290643,0.0584217857
209879615,2429,62009.162215,21.800913,y,2248.73040666,5.7533981023,0.0584246138
209879652,2429,62009.162643,21.801905,y,2248.73082266,5.8642850541,0.0584244532
209879688,2429,62009.16306,21.802921,y,2248.73123866,5.9175971008,0.0584252016
209879724,2429,62009.163476,21.803904,y,2248.73165466,5.85062845,0.0584190169
209879761,2429,62009.163905,21.804881,y,2248.73207066,5.8637354039,0.0584131546
209879798,2429,62009.164333,21.805883,y,2248.73248666,5.7995231082,0.0584143121
209879835,2429,62009.164761,21.806877,y,2248.73290266,5.8066765791,0.0584220093
209879872,2429,62009.165189,21.807868,y,2248.73331866,5.8793406532,0.0584152198
209879909,2429,62009.165618,21.808854,y,2248.73373466,5.772866514,0.0584128992
209879946,2429,62009.166046,21.809834,y,2248.73456666,5.7212957969,0.0584043052
209879983,2429,62009.166474,21.81081,y,2248.73498266,5.9161823286,0.0584068842
209880019,2429,62009.166891,21.811779,y,2248.73539866,5.9632603875,0.058409131
209880055,2429,62009.167307,21.812719,y,2248.73581466,5.8172178677,0.0584060743
209880091,2429,62009.167724,21.813654,y,2248.73623066,5.8248493889,0.0584083239
209880128,2429,62009.168152,21.814583,y,2248.73664666,5.8634046495,0.0584136462
209880165,2429,62009.168581,21.815535,y,2248.73706266,5.6958639692,0.0584125549
209880202,2429,62009.169009,21.816481,y,2248.73747866,5.8585846392,0.0584055204
209880239,2429,62009.169437,21.817422,y,2248.73789466,5.7406807896,0.0584017466
209880276,2429,62009.169865,21.818358,y,2248.73831066,5.9868850016,0.0584002897
210135137,2432,62012.119649,23.801079,r,2251.68816662,5.747321016,0.0581194447
210135174,2432,62012.120077,23.809815,r,2251.68858262,5.8150655851,0.058119787
210135211,2432,62012.120505,23.811934,r,2251.68899862,5.7932014846,0.0581175719
210135248,2432,62012.120934,23.814045,r,2251.68941462,5.9802915383,0.0581168803
210135285,2432,62012.121362,23.816147,r,2251.68983062,5.8585365855,0.0581162471
210135322,2432,62012.12179,23.818243,r,2251.69024662,5.8873053808,0.0581114239
210135358,2432,62012.122207,23.82033,r,2251.69066262,5.7872665185,0.0581127352
210135394,2432,62012.122623,23.822354,r,2251.69107862,5.7536518208,0.0581092833
210135431,2432,62012.123052,23.824373,r,2251.69149462,5.8649612487,0.0581056805
210135468,2432,62012.12348,23.826438,r,2251.69191062,5.7883368702,0.0581009341
210135505,2432,62012.123908,23.828496,r,2251.69232662,5.9401184465,0.0581073016
210135542,2432,62012.124336,23.830546,r,2251.69274262,5.8567329206,0.058094001
210135579,2432,62012.124765,23.83259,r,2251.69315862,5.8355544915,0.0581006046
210135616,2432,62012.125193,23.834625,r,2251.69357462,5.745179399,0.0580967332
210135653,2432,62012.125621,23.836653,r,2251.69399062,5.8642316082,0.0580894892
210135690,2432,62012.126049,23.838675,r,2251.69440662,5.7671793769,0.0581004225
210135727,2432,62012.126478,23.840689,r,2251.69482262,5.8305491195,0.0581026675
210135764,2432,62012.126906,23.842694,r,2251.69523862,5.7902704782,0.0580976837
210135800,2432,62012.127322,23.844692,r,2251.69565462,5.9022057144,0.0580991466
210135837,2432,62012.127751,23.846631,r,2251.69607062,5.6833220706,0.0580852236
210135991,2432,62012.129533,23.760441,g,2251.69773462,5.8407213354,0.0580727493
210136028,2432,62012.129961,23.769081,g,2251.69815062,5.9295212326,0.0580686542
210136065,2432,62012.13039,23.771179,g,2251.69856662,5.7969122314,0.0580699522
210136102,2432,62012.130818,23.773269,g,2251.69898262,5.7929342441,0.0580633653
210136139,2432,62012.131246,23.775351,g,2251.69939862,5.8693664064,0.0580602028
210136176,2432,62012.131674,23.777425,g,2251.69981462,5.7992239351,0.0580631736
210136213,2432,62012.132103,23.779492,g,2251.70023062,5.7463769516,0.0580571692
210136250,2432,62012.132531,23.78155,g,2251.70064662,5.7515201526,0.0580570808
210136287,2432,62012.132959,23.783601,g,2251.70147862,5.8342431529,0.0580517713
210136324,2432,62012.133387,23.785643,g,2251.70189462,5.8462151402,0.0580554403
210136478,2432,62012.13517,23.31896,i,2251.70355862,5.8563004542,0.0580441678
210136515,2432,62012.135598,23.326322,i,2251.70397462,5.7913922228,0.0580431726
210136552,2432,62012.136026,23.328138,i,2251.70439062,5.7795747293,0.0580330325
210136589,2432,62012.136454,23.329947,i,2251.70480662,5.762320354,0.058041638
210136626,2432,62012.136883,23.331752,i,2251.70522262,5.864482552,0.0580406027
210136663,2432,62012.137311,23.333548,i,2251.70563862,5.7646624041,0.0580347127
210136700,2432,62012.137739,23.33534,i,2251.70605462,5.8873082019,0.0580410334
210136737,2432,62012.138167,23.337123,i,2251.70647062,5.8479801074,0.0580413859
210136774,2432,62012.138596,23.338901,i,2251.70688662,5.8282244532,0.0580354515
210136811,2432,62012.139024,23.340672,i,2251.70730262,5.8681575178,0.0580393109
210136848,2432,62012.139452,23.342438,i,2251.70771862,5.7164945195,0.0580416185
210136885,2432,62012.13988,23.344196,i,2251.70813462,5.8855455917,0.058039688
210136921,2432,62012.140297,23.345945,i,2251.70855062,5.7840705017,0.0580311093
210136957,2432,62012.140714,23.347644,i,2251.70896662,5.8196861,0.058028893
210136993,2432,62012.14113,23.349337,i,2251.70938262,5.8181673207,0.0580276873
210137030,2432,62012.141559,23.351026,i,2251.70979862,5.8898086214,0.0580263905
210137067,2432,62012.141987,23.352755,i,2251.71021462,5.769189197,0.0580220688
210137104,2432,62012.142415,23.354476,i,2251.71063062,5.7667345365,0.0580153638
210137141,2432,62012.142843,23.35619,i,2251.71104662,5.8383857301,0.0580296965
210137178,2432,62012.143272,23.357899,i,2251.71146262,5.8193091264,0.0580269848
210137332,2432,62012.145054,22.828006,z,2251.71354262,5.880627646,0.0580212184
210137368,2432,62012.145471,22.834522,z,2251.71395862,5.8563059082,0.0580217558
210137404,2432,62012.145887,22.836112,z,2251.71437462,5.6588677637,0.058017905
210137440,2432,62012.146304,22.837697,z,2251.71479062,5.7695456076,0.0580193201
210137477,2432,62012.146732,22.839281,z,2251.71520662,5.8545300344,0.0580156471
210137514,2432,62012.14716,22.840899,z,2251.71562262,5.7597490105,0.0580103707
210137551,2432,62012.147589,22.842511,z,2251.71603862,5.7193556979,0.0580046792
210137588,2432,62012.148017,22.844117,z,2251.71645462,5.8859502537,0.0580014205
210137625,2432,62012.148445,22.845718,z,2251.71687062,5.7570826084,0.0579969668
210137662,2432,62012.148873,22.847312,z,2251.71728662,5.8485281008,0.0579899617
210137699,2432,62012.149302,22.848902,z,2251.71770262,5.8318603288,0.057984706
210137736,2432,62012.14973,22.850485,z,2251.71811862,5.8081622424,0.0579785978
210137773,2432,62012.150158,22.852064,z,2251.71853462,5.7191991789,0.0579810076
210137809,2432,62012.150575,22.853632,z,2251.71895062,5.8219092507,0.0579741535
210137845,2432,62012.150991,22.855157,z,2251.71936662,5.7849051003,0.0579766828
210137881,2432,62012.151408,22.856677,z,2251.71978262,5.8788929259,0.0579784875
210137917,2432,62012.151825,22.858191,z,2251.72019862,5.821124018,0.0579795489
210137954,2432,62012.152253,22.859703,z,2251.72061462,5.8087596879,0.0579877591
210137991,2432,62012.152681,22.861248,z,2251.72103062,5.7578774156,0.0579793009
210138028,2432,62012.153109,22.862788,z,2251.72144662,5.8012496177,0.0579863458
210138065,2432,62012.153538,22.864323,z,2251.72186262,5.6932050323,0.0579765412
210138102,2432,62012.153966,22.865852,z,2251.72227862,5.8340316882,0.0579700983
210138139,2432,62012.154394,22.867375,z,2251.72269462,5.7999997598,0.0579712025
210138176,2432,62012.154822,22.868892,z,2251.72311062,5.7952319437,0.0579680906
210138213,2432,62012.155251,22.870405,z,2251.72352662,5.800105481,0.0579709174
210138249,2432,62012.155667,22.871908,z,2251.72394262,5.7954531775,0.0579755153
210138403,2432,62012.15745,21.83399,y,2251.72560662,5.7757622505,0.0579817403
210138439,2432,62012.157866,21.838102,y,2251.72602262,5.7623920134,0.0579837901
210138475,2432,62012.158283,21.839051,y,2251.72643862,5.8008790979,0.0579799711
210138512,2432,62012.158711,21.839995,y,2251.72685462,5.7093189316,0.0579784858
210138549,2432,62012.15914,21.84096,y,2251.72727062,5.8112191522,0.0579819453
210138586,2432,62012.159568,21.841921,y,2251.72768662,5.8528312813,0.0579756831
210138623,2432,62012.159996,21.842876,y,2251.72810262,5.7619901772,0.0579605059
210138660,2432,62012.160424,21.843827,y,2251.72893462,5.7574309949,0.0579534485
210138697,2432,62012.160853,21.844772,y,2251.72935062,5.8741042871,0.0579502286
210138734,2432,62012.161281,21.845713,y,2251.72976662,5.8664163206,0.0579507089
210138771,2432,62012.161709,21.846649,y,2251.73018262,5.8311976889,0.0579478298
210138807,2432,62012.162126,21.84758,y,2251.73059862,5.80756388,0.0579508717
210138843,2432,62012.162542,21.84848,y,2251.73101462,5.6807683222,0.0579495563
210138880,2432,62012.162971,21.849377,y,2251.73143062,5.7333601306,0.0579506737
210138917,2432,62012.163399,21.850293,y,2251.73184662,5.8581282405,0.0579533614
210138954,2432,62012.163827,21.851205,y,2251.73226262,5.8054241853,0.0579554078
210138991,2432,62012.164255,21.852113,y,2251.73267862,5.7392644942,0.0579520562
210139028,2432,62012.164684,21.853013,y,2251.73309462,5.7567455804,0.0579616364
210139065,2432,62012.165112,21.853912,y,2251.73351062,5.8489697497,0.0579640224
210139102,2432,62012.16554,21.854803,y,2251.73392662,5.6705416232,0.0579591655
210310840,2434,62014.153242,22.462309,z,2253.7215746,5.6261899715,0.0568802524
210312179,2434,62014.168739,22.508362,z,2253.7369666,5.7173730068,0.0568839862
210566954,2437,62017.117524,21.649626,y,2256.68599057,5.471873636,0.0551560461
210567687,2437,62017.12601,21.674591,y,2256.69431057,5.5456034122,0.0551337647
210572522,2437,62017.181975,21.788796,y,2256.75047057,5.5053298371,0.0552050596
211017205,2442,62022.328769,23.762462,r,2261.89722251,5.4913666263,0.0550019911
211017241,2442,62022.329186,23.756062,r,2261.89763851,5.5643565868,0.05498958
211017277,2442,62022.329602,23.754786,r,2261.89805451,5.4989562876,0.0549819772
211017313,2442,62022.330019,23.753502,r,2261.89847051,5.5493802079,0.0549773458
211017349,2442,62022.330436,23.752212,r,2261.89888651,5.5343146403,0.0549651084
211017385,2442,62022.330852,23.750918,r,2261.89930251,5.5856965583,0.0549671447
211017421,2442,62022.331269,23.749617,r,2261.89971851,5.4295022639,0.0549672135
211017457,2442,62022.331686,23.748311,r,2261.90013451,5.4725227607,0.054970856
211017493,2442,62022.332102,23.746998,r,2261.90055051,5.4241240478,0.0549608801
211017529,2442,62022.332519,23.745679,r,2261.90096651,5.416958993,0.0549610855
211017565,2442,62022.332936,23.744356,r,2261.90138251,5.3553986951,0.0549604591
211017601,2442,62022.333352,23.743026,r,2261.90179851,5.4616847838,0.0549660962
211017637,2442,62022.333769,23.74169,r,2261.90221451,5.5238642072,0.0549635877
211017673,2442,62022.334186,23.740348,r,2261.90263051,5.4651697052,0.0549725167
211017709,2442,62022.334602,23.739,r,2261.90304651,5.4741141913,0.0549643146
211017745,2442,62022.335019,23.737647,r,2261.90346251,5.4370062657,0.0549665029
211017781,2442,62022.335436,23.736287,r,2261.90387851,5.4644118633,0.0549741364
211017817,2442,62022.335852,23.734922,r,2261.90429451,5.4544030993,0.0549700317
211017853,2442,62022.336269,23.733551,r,2261.90471051,5.4923118266,0.0549662171
211017889,2442,62022.336686,23.732174,r,2261.90512651,5.4536900385,0.0549687113
211018043,2442,62022.338468,23.582404,g,2261.90679051,5.5483091896,0.0549484322
211018079,2442,62022.338885,23.575617,g,2261.90720651,5.50189369,0.0549572621
211018115,2442,62022.339302,23.574116,g,2261.90762251,5.4003002736,0.0549540625
211018151,2442,62022.339718,23.572606,g,2261.90803851,5.4847192109,0.0549485781
211018187,2442,62022.340135,23.571092,g,2261.90845451,5.4329779581,0.0549448333
211018223,2442,62022.340552,23.56957,g,2261.90887051,5.5080071536,0.0549408966
211018259,2442,62022.340968,23.568041,g,2261.90928651,5.3281825539,0.0549451903
211018295,2442,62022.341385,23.566506,g,2261.90970251,5.3757379844,0.0549516353
211018331,2442,62022.341802,23.564964,g,2261.91011851,5.5343798537,0.054947961
211018367,2442,62022.342218,23.563415,g,2261.91053451,5.4769621742,0.0549455664
211018521,2442,62022.344001,23.178428,i,2261.91219851,5.458250603,0.054960321
211018557,2442,62022.344417,23.171916,i,2261.91261451,5.4309605282,0.0549525385
211018593,2442,62022.344834,23.170457,i,2261.91303051,5.5132142353,0.0549589022
211018629,2442,62022.345251,23.16899,i,2261.91344651,5.3993868524,0.0549539893
211018665,2442,62022.345667,23.167519,i,2261.91386251,5.4597061772,0.0549501016
211018701,2442,62022.346084,23.166042,i,2261.91427851,5.4710466832,0.054948242
211018737,2442,62022.346501,23.164558,i,2261.91469451,5.5103929567,0.0549565064
211018773,2442,62022.346917,23.163069,i,2261.91511051,5.4419736908,0.0549441313
211018809,2442,62022.347334,23.161574,i,2261.91552651,5.5474234885,0.054930924
211018845,2442,62022.347751,23.160072,i,2261.91594251,5.4454802261,0.0549296104
211018881,2442,62022.348167,23.158565,i,2261.91635851,5.5549949364,0.0549309107
211018917,2442,62022.348584,23.157051,i,2261.91677451,5.4366150729,0.0549341185
211018953,2442,62022.349001,23.155531,i,2261.91719051,5.4554275093,0.0549336898
211018989,2442,62022.349417,23.154007,i,2261.91760651,5.4893014355,0.0549351106
211019025,2442,62022.349834,23.152475,i,2261.91802251,5.4652629456,0.0549333123
211019061,2442,62022.350251,23.150938,i,2261.91843851,5.4480365045,0.0549296125
211019097,2442,62022.350667,23.149394,i,2261.91885451,5.5053169325,0.0549230775
211019133,2442,62022.351084,23.147844,i,2261.91927051,5.6437252344,0.0549227739
211019169,2442,62022.351501,23.146288,i,2261.91968651,5.4754360405,0.0549187454
211019205,2442,62022.351917,23.144725,i,2261.92010251,5.3959463222,0.0549138099
211019359,2442,62022.3537,22.627017,z,2261.92218251,5.5850268419,0.0549160894
211019395,2442,62022.354116,22.620045,z,2261.92259851,5.4660218568,0.0549183014
211019431,2442,62022.354533,22.618489,z,2261.92301451,5.4911072847,0.0549234712
211019467,2442,62022.35495,22.616927,z,2261.92343051,5.4734841731,0.054926885
211019503,2442,62022.355366,22.61536,z,2261.92384651,5.4028092246,0.0549212652
211019539,2442,62022.355783,22.613787,z,2261.92426251,5.53093794,0.0549191028
211019575,2442,62022.3562,22.612208,z,2261.92467851,5.4188801016,0.0549230065
211019611,2442,62022.356616,22.610622,z,2261.92509451,5.580361802,0.0549256486
211019647,2442,62022.357033,22.609031,z,2261.92551051,5.5575729241,0.0549303655
211019683,2442,62022.35745,22.607432,z,2261.92592651,5.4496823159,0.0549365853
211019719,2442,62022.357866,22.605829,z,2261.92634251,5.4444899465,0.0549259478
211019755,2442,62022.358283,22.604221,z,2261.92675851,5.5260735198,0.0549258818
211019791,2442,62022.3587,22.602605,z,2261.92717451,5.5282556777,0.0549276283
211019827,2442,62022.359116,22.600984,z,2261.92759051,5.3671186692,0.054929816
211019863,2442,62022.359533,22.599356,z,2261.92800651,5.4728220684,0.0549221554
211019899,2442,62022.35995,22.597723,z,2261.92842251,5.4349630705,0.0549205127
211019935,2442,62022.360366,22.596084,z,2261.92883851,5.5512126833,0.054916694
211019971,2442,62022.360783,22.594438,z,2261.92925451,5.4056321833,0.0549210036
211020007,2442,62022.3612,22.592787,z,2261.92967051,5.4355144764,0.0549226023
211020043,2442,62022.361616,22.591129,z,2261.93008651,5.4075118951,0.0549166458
211020079,2442,62022.362033,22.589466,z,2261.93050251,5.5594201424,0.0549185534
211020115,2442,62022.36245,22.587796,z,2261.93091851,5.5456813007,0.0549144034
211020151,2442,62022.362866,22.58612,z,2261.93133451,5.5455756391,0.0549153245
211020187,2442,62022.363283,22.584439,z,2261.93175051,5.4626802604,0.0549126655
211020223,2442,62022.3637,22.582751,z,2261.93216651,5.4981339097,0.0549085774
211020259,2442,62022.364116,22.581055,z,2261.93258251,5.484210847,0.0549057975
211020413,2442,62022.365899,21.684277,y,2261.93424651,5.6009751112,0.0549063484
211020449,2442,62022.366315,21.678292,y,2261.93466251,5.4566746596,0.0548953818
211020485,2442,62022.366732,21.676876,y,2261.93507851,5.5443384275,0.0548891101
211020521,2442,62022.367149,21.675454,y,2261.93549451,5.5741033535,0.0548949286
211020557,2442,62022.367565,21.674027,y,2261.93591051,5.4601654237,0.0548985579
211020593,2442,62022.367982,21.672594,y,2261.93632651,5.4869555035,0.0548937808
211020629,2442,62022.368399,21.671154,y,2261.93674251,5.4799150513,0.0548943486
211020665,2442,62022.368815,21.669709,y,2261.93715851,5.5589367393,0.0548982212
211020701,2442,62022.369232,21.668256,y,2261.93757451,5.4067107149,0.0549069117
211020737,2442,62022.369649,21.666799,y,2261.93799051,5.4993432205,0.0549004429
211020773,2442,62022.370065,21.665334,y,2261.93840651,5.4977314355,0.0548927737
211020809,2442,62022.370482,21.663864,y,2261.93882251,5.4864792573,0.0548928485
211020845,2442,62022.370899,21.662387,y,2261.93923851,5.4754603718,0.0548974497
211020881,2442,62022.371315,21.660903,y,2261.93965451,5.6130815598,0.0548988491
211020917,2442,62022.371732,21.659413,y,2261.94007051,5.4210324107,0.0548965048
211020953,2442,62022.372149,21.657918,y,2261.94048651,5.5666304135,0.0548931014
211020989,2442,62022.372565,21.656415,y,2261.94090251,5.5204914135,0.0548940776
211021025,2442,62022.372982,21.654908,y,2261.94131851,5.5170958915,0.0548999969
211021061,2442,62022.373399,21.653392,y,2261.94173451,5.5167873482,0.0549019024
211021097,2442,62022.373815,21.651871,y,2261.94215051,5.471419258,0.0548955713
211167638,2444,62024.069891,23.935761,r,2263.63818249,5.4313323499,0.054405939
211169686,2444,62024.093591,24.050737,r,2263.66189449,5.5302806027,0.0544782264
211355308,2446,62026.242,24.449466,r,2265.81011846,5.4410753146,0.054262201
211355344,2446,62026.242417,24.446639,r,2265.81053446,5.3775529701,0.0542592121
211355380,2446,62026.242834,24.444841,r,2265.81095046,5.3187268251,0.0542561069
211355416,2446,62026.24325,24.443046,r,2265.81136646,5.5541743494,0.0542498778
211355452,2446,62026.243667,24.441251,r,2265.81178246,5.477837174,0.0542585344
211355488,2446,62026.244084,24.439456,r,2265.81219846,5.4765401067,0.0542681411
211355524,2446,62026.2445,24.437659,r,2265.81261446,5.4738114244,0.0542780024
211355560,2446,62026.244917,24.435865,r,2265.81303046,5.4805094918,0.0542818877
211355596,2446,62026.245334,24.434381,r,2265.81344646,5.3850684952,0.0542782616
211355632,2446,62026.24575,24.434062,r,2265.81386246,5.5028976355,0.0542837908
211355668,2446,62026.246167,24.433728,r,2265.81427846,5.3966988998,0.0542882474
211355704,2446,62026.246584,24.433377,r,2265.81469446,5.4333728575,0.0542905999
211355740,2446,62026.247,24.433009,r,2265.81511046,5.4548996335,0.0542887307
211355776,2446,62026.247417,24.432627,r,2265.81552646,5.4207319978,0.054287902
211355812,2446,62026.247834,24.432226,r,2265.81594246,5.3227665016,0.054292727
211355848,2446,62026.24825,24.431811,r,2265.81635846,5.415311009,0.0542881686
211355884,2446,62026.248667,24.431379,r,2265.81677446,5.5210196186,0.0542883816
211355920,2446,62026.249084,24.430933,r,2265.81719046,5.3979398678,0.0542894709
211355956,2446,62026.2495,24.43047,r,2265.81760646,5.4284113289,0.0542878139
211355992,2446,62026.249917,24.42999,r,2265.81802246,5.4492491176,0.0542862356
